year,state_name,state_abbr,adm_type,m,f
2009,Arizona,AZ,adm_new_commit,11000,1454
2009,Arizona,AZ,adm_viol_new,209,9
2009,Arizona,AZ,adm_viol_tech,1538,177
2009,Arizona,AZ,adm_oth,755,65
2010,Arizona,AZ,adm_total,12254,1547
2010,Arizona,AZ,adm_new_commit,9709,1296
2010,Arizona,AZ,adm_viol_new,215,9
2010,Arizona,AZ,adm_viol_tech,1671,234
2010,Arizona,AZ,adm_oth,656,5
2011,Arizona,AZ,adm_total,11647,1462
2011,Arizona,AZ,adm_new_commit,9206,1203
2011,Arizona,AZ,adm_viol_new,172,12
2011,Arizona,AZ,adm_viol_tech,2096,238
2011,Arizona,AZ,adm_oth,172,9
2012,Arizona,AZ,adm_total,11553,1487
2012,Arizona,AZ,adm_new_commit,9202,1267
2012,Arizona,AZ,adm_viol_new,185,1
2012,Arizona,AZ,adm_viol_tech,1993,215
2012,Arizona,AZ,adm_oth,172,4
2013,Arizona,AZ,adm_total,12128,1474
2013,Arizona,AZ,adm_new_commit,9802,1267
2013,Arizona,AZ,adm_viol_new,164,10
2013,Arizona,AZ,adm_viol_tech,1992,191
2013,Arizona,AZ,adm_oth,170,6
2014,Arizona,AZ,adm_total,12931,1703
2014,Arizona,AZ,adm_new_commit,10525,1464
2014,Arizona,AZ,adm_viol_new,143,9
2014,Arizona,AZ,adm_viol_tech,2078,219
2014,Arizona,AZ,adm_oth,184,11
2015,Arizona,AZ,adm_total,13194,1683
2015,Arizona,AZ,adm_new_commit,10476,1444
2015,Arizona,AZ,adm_viol_new,155,10
2015,Arizona,AZ,adm_viol_tech,2336,222
2015,Arizona,AZ,adm_oth,227,7
2016,Arizona,AZ,adm_total,12024,1742
2016,Arizona,AZ,adm_new_commit,9555,1487
2016,Arizona,AZ,adm_viol_new,131,17
2016,Arizona,AZ,adm_viol_tech,2115,226
2016,Arizona,AZ,adm_oth,221,12
2017,Arizona,AZ,adm_total,11826,1673
2017,Arizona,AZ,adm_new_commit,9338,1449
2017,Arizona,AZ,adm_viol_new,129,3
2017,Arizona,AZ,adm_viol_tech,2209,216
2017,Arizona,AZ,adm_oth,150,5
2018,Arizona,AZ,adm_total,11942,1919
2018,Arizona,AZ,adm_new_commit,9700,1639
2018,Arizona,AZ,adm_viol_new,118,10
2018,Arizona,AZ,adm_viol_tech,1951,261
2018,Arizona,AZ,adm_oth,172,9
2019,Arizona,AZ,adm_total,11633,1936
2019,Arizona,AZ,adm_new_commit,9389,1636
2019,Arizona,AZ,adm_viol_new,162,16
2019,Arizona,AZ,adm_viol_tech,1897,277
2019,Arizona,AZ,adm_oth,183,7
2020,Arizona,AZ,adm_total,8793,1359
2020,Arizona,AZ,adm_new_commit,6723,1075
2020,Arizona,AZ,adm_viol_new,85,9
2020,Arizona,AZ,adm_viol_tech,1804,266
2020,Arizona,AZ,adm_oth,181,9
2021,Arizona,AZ,adm_total,8538,1174
2021,Arizona,AZ,adm_new_commit,6369,897
2021,Arizona,AZ,adm_viol_new,65,5
2021,Arizona,AZ,adm_viol_tech,2035,270
2021,Arizona,AZ,adm_oth,67,2
2022,Arizona,AZ,adm_total,10309,1331
2022,Arizona,AZ,adm_new_commit,7979,1086
2022,Arizona,AZ,adm_viol_new,33,1
2022,Arizona,AZ,adm_viol_tech,2211,243
2022,Arizona,AZ,adm_oth,86,1
1978,Arkansas,AR,adm_total,1868,107
1978,Arkansas,AR,adm_new_commit,1300,75
1978,Arkansas,AR,adm_viol_new,249,12
1978,Arkansas,AR,adm_viol_tech,302,18
1978,Arkansas,AR,adm_oth,3,2
1979,Arkansas,AR,adm_total,2108,110
1979,Arkansas,AR,adm_new_commit,1523,105
1979,Arkansas,AR,adm_viol_new,185,0
1979,Arkansas,AR,adm_viol_tech,371,5
1979,Arkansas,AR,adm_oth,29,0
1980,Arkansas,AR,adm_total,2210,119
1980,Arkansas,AR,adm_new_commit,1564,111
1980,Arkansas,AR,adm_viol_new,230,0
1980,Arkansas,AR,adm_viol_tech,398,8
1980,Arkansas,AR,adm_oth,18,0
1981,Arkansas,AR,adm_total,2338,114
1981,Arkansas,AR,adm_new_commit,1643,103
1981,Arkansas,AR,adm_viol_new,0,0
1981,Arkansas,AR,adm_viol_tech,446,11
1981,Arkansas,AR,adm_oth,249,0
1982,Arkansas,AR,adm_total,2209,141
1982,Arkansas,AR,adm_new_commit,1692,129
1982,Arkansas,AR,adm_viol_new,16,5
1982,Arkansas,AR,adm_viol_tech,474,7
1982,Arkansas,AR,adm_oth,27,0
1983,Arkansas,AR,adm_total,2083,146
1983,Arkansas,AR,adm_new_commit,1614,137
1983,Arkansas,AR,adm_viol_new,413,9
1983,Arkansas,AR,adm_viol_tech,0,0
1983,Arkansas,AR,adm_oth,56,0
1984,Arkansas,AR,adm_total,2059,145
1984,Arkansas,AR,adm_new_commit,1536,106
1984,Arkansas,AR,adm_viol_new,493,39
1984,Arkansas,AR,adm_viol_tech,0,0
1984,Arkansas,AR,adm_oth,30,0
1985,Arkansas,AR,adm_total,2124,192
1985,Arkansas,AR,adm_new_commit,1528,153
1985,Arkansas,AR,adm_viol_new,582,38
1985,Arkansas,AR,adm_viol_tech,0,0
1985,Arkansas,AR,adm_oth,14,1
1986,Arkansas,AR,adm_total,2140,159
1986,Arkansas,AR,adm_new_commit,1591,138
1986,Arkansas,AR,adm_viol_new,530,21
1986,Arkansas,AR,adm_viol_tech,0,0
1986,Arkansas,AR,adm_oth,19,0
1987,Arkansas,AR,adm_total,2963,205
1987,Arkansas,AR,adm_new_commit,2192,168
1987,Arkansas,AR,adm_viol_new,759,33
1987,Arkansas,AR,adm_viol_tech,0,0
1987,Arkansas,AR,adm_oth,12,4
1988,Arkansas,AR,adm_total,2591,264
1988,Arkansas,AR,adm_new_commit,1893,233
1988,Arkansas,AR,adm_viol_new,675,30
1988,Arkansas,AR,adm_viol_tech,0,0
1988,Arkansas,AR,adm_oth,23,1
1989,Arkansas,AR,adm_total,3293,250
1989,Arkansas,AR,adm_new_commit,2395,188
1989,Arkansas,AR,adm_viol_new,201,10
1989,Arkansas,AR,adm_viol_tech,669,43
1989,Arkansas,AR,adm_oth,28,9
1990,Arkansas,AR,adm_total,3877,396
1990,Arkansas,AR,adm_new_commit,2950,352
1990,Arkansas,AR,adm_viol_new,318,12
1990,Arkansas,AR,adm_viol_tech,592,31
1990,Arkansas,AR,adm_oth,17,1
1991,Arkansas,AR,adm_total,4156,418
1991,Arkansas,AR,adm_new_commit,2849,332
1991,Arkansas,AR,adm_viol_new,284,13
1991,Arkansas,AR,adm_viol_tech,878,43
1991,Arkansas,AR,adm_oth,145,30
1992,Arkansas,AR,adm_total,4184,416
1992,Arkansas,AR,adm_new_commit,2978,322
1992,Arkansas,AR,adm_viol_new,712,0
1992,Arkansas,AR,adm_viol_tech,380,77
1992,Arkansas,AR,adm_oth,114,17
1993,Arkansas,AR,adm_total,3428,408
1993,Arkansas,AR,adm_new_commit,2452,285
1993,Arkansas,AR,adm_viol_new,413,3
1993,Arkansas,AR,adm_viol_tech,500,76
1993,Arkansas,AR,adm_oth,63,44
1994,Arkansas,AR,adm_total,3960,409
1994,Arkansas,AR,adm_new_commit,2983,347
1994,Arkansas,AR,adm_viol_new,479,3
1994,Arkansas,AR,adm_viol_tech,463,54
1994,Arkansas,AR,adm_oth,35,5
1995,Arkansas,AR,adm_total,4800,480
1995,Arkansas,AR,adm_new_commit,3215,362
1995,Arkansas,AR,adm_viol_new,778,5
1995,Arkansas,AR,adm_viol_tech,731,100
1995,Arkansas,AR,adm_oth,76,13
1996,Arkansas,AR,adm_total,4748,467
1996,Arkansas,AR,adm_new_commit,2922,312
1996,Arkansas,AR,adm_viol_new,678,7
1996,Arkansas,AR,adm_viol_tech,1063,130
1996,Arkansas,AR,adm_oth,85,18
1997,Arkansas,AR,adm_total,5236,491
1997,Arkansas,AR,adm_new_commit,2955,307
1997,Arkansas,AR,adm_viol_new,708,10
1997,Arkansas,AR,adm_viol_tech,827,118
1997,Arkansas,AR,adm_oth,746,56
1998,Arkansas,AR,adm_total,5606,598
1998,Arkansas,AR,adm_new_commit,3333,399
1998,Arkansas,AR,adm_viol_new,914,2
1998,Arkansas,AR,adm_viol_tech,657,121
1998,Arkansas,AR,adm_oth,702,76
1999,Arkansas,AR,adm_total,5474,632
1999,Arkansas,AR,adm_new_commit,3262,415
1999,Arkansas,AR,adm_viol_new,820,6
1999,Arkansas,AR,adm_viol_tech,629,75
1999,Arkansas,AR,adm_oth,757,136
2000,Arkansas,AR,adm_total,6321,696
2000,Arkansas,AR,adm_new_commit,3146,405
2000,Arkansas,AR,adm_viol_new,1062,4
2000,Arkansas,AR,adm_viol_tech,1206,60
2000,Arkansas,AR,adm_oth,904,227
2001,Arkansas,AR,adm_total,6299,729
2001,Arkansas,AR,adm_new_commit,3605,444
2001,Arkansas,AR,adm_viol_new,377,17
2001,Arkansas,AR,adm_viol_tech,2271,255
2001,Arkansas,AR,adm_oth,39,13
2002,Arkansas,AR,adm_total,6460,687
2002,Arkansas,AR,adm_new_commit,3389,398
2002,Arkansas,AR,adm_viol_new,1101,10
2002,Arkansas,AR,adm_viol_tech,1904,268
2002,Arkansas,AR,adm_oth,59,11
2003,Arkansas,AR,adm_total,6485,722
2003,Arkansas,AR,adm_new_commit,3644,467
2003,Arkansas,AR,adm_viol_new,10,0
2003,Arkansas,AR,adm_viol_tech,2762,244
2003,Arkansas,AR,adm_oth,62,11
2004,Arkansas,AR,adm_total,7048,997
2004,Arkansas,AR,adm_new_commit,3883,795
2004,Arkansas,AR,adm_viol_new,7,2
2004,Arkansas,AR,adm_viol_tech,3135,197
2004,Arkansas,AR,adm_oth,18,3
2005,Arkansas,AR,adm_total,6824,1240
2005,Arkansas,AR,adm_new_commit,4905,998
2005,Arkansas,AR,adm_viol_new,15,1
2005,Arkansas,AR,adm_viol_tech,1879,237
2005,Arkansas,AR,adm_oth,21,4
2006,Arkansas,AR,adm_total,5189,816
2006,Arkansas,AR,adm_new_commit,3857,687
2006,Arkansas,AR,adm_viol_new,1080,112
2006,Arkansas,AR,adm_viol_tech,150,8
2006,Arkansas,AR,adm_oth,91,9
2007,Arkansas,AR,adm_total,5938,713
2007,Arkansas,AR,adm_new_commit,4167,604
2007,Arkansas,AR,adm_viol_new,0,0
2007,Arkansas,AR,adm_viol_tech,1715,106
2007,Arkansas,AR,adm_oth,56,3
2008,Arkansas,AR,adm_total,6267,750
2008,Arkansas,AR,adm_new_commit,4645,641
2008,Arkansas,AR,adm_viol_new,927,59
2008,Arkansas,AR,adm_viol_tech,655,50
2008,Arkansas,AR,adm_oth,40,0
2009,Arkansas,AR,adm_total,6684,791
2009,Arkansas,AR,adm_new_commit,4516,653
2009,Arkansas,AR,adm_viol_new,961,69
2009,Arkansas,AR,adm_viol_tech,816,65
2009,Arkansas,AR,adm_oth,388,4
2010,Arkansas,AR,adm_total,6854,813
2010,Arkansas,AR,adm_new_commit,4281,593
2010,Arkansas,AR,adm_viol_new,1082,81
2010,Arkansas,AR,adm_viol_tech,1264,108
2010,Arkansas,AR,adm_oth,223,24
2011,Arkansas,AR,adm_total,6418,724
2011,Arkansas,AR,adm_new_commit,4911,605
2011,Arkansas,AR,adm_viol_new,722,61
2011,Arkansas,AR,adm_viol_tech,713,47
2011,Arkansas,AR,adm_oth,72,11
2012,Arkansas,AR,adm_total,5270,609
2012,Arkansas,AR,adm_new_commit,4043,545
2012,Arkansas,AR,adm_viol_new,539,37
2012,Arkansas,AR,adm_viol_tech,588,18
2012,Arkansas,AR,adm_oth,97,9
2013,Arkansas,AR,adm_total,8028,1060
2013,Arkansas,AR,adm_new_commit,2196,529
2013,Arkansas,AR,adm_viol_new,722,60
2013,Arkansas,AR,adm_viol_tech,2902,280
2013,Arkansas,AR,adm_oth,2208,191
2014,Arkansas,AR,adm_total,8348,1127
2014,Arkansas,AR,adm_new_commit,3543,675
2014,Arkansas,AR,adm_viol_new,1107,5
2014,Arkansas,AR,adm_viol_tech,3664,441
2014,Arkansas,AR,adm_oth,34,6
2015,Arkansas,AR,adm_total,8233,1271
2015,Arkansas,AR,adm_new_commit,4634,846
2015,Arkansas,AR,adm_viol_new,739,64
2015,Arkansas,AR,adm_viol_tech,2739,329
2015,Arkansas,AR,adm_oth,121,32
2016,Arkansas,AR,adm_total,8786,1394
2016,Arkansas,AR,adm_new_commit,3657,774
2016,Arkansas,AR,adm_viol_new,1466,184
2016,Arkansas,AR,adm_viol_tech,3426,404
2016,Arkansas,AR,adm_oth,237,32
2017,Arkansas,AR,adm_total,7708,1287
2017,Arkansas,AR,adm_new_commit,3744,879
2017,Arkansas,AR,adm_viol_new,493,84
2017,Arkansas,AR,adm_viol_tech,3451,320
2017,Arkansas,AR,adm_oth,20,4
2018,Arkansas,AR,adm_total,8263,1309
2018,Arkansas,AR,adm_new_commit,4296,913
2018,Arkansas,AR,adm_viol_new,2216,248
2018,Arkansas,AR,adm_viol_tech,1751,148
2018,Arkansas,AR,adm_oth,0,0
2019,Arkansas,AR,adm_total,8720,1550
2019,Arkansas,AR,adm_new_commit,3954,954
2019,Arkansas,AR,adm_viol_new,2161,355
2019,Arkansas,AR,adm_viol_tech,2603,241
2019,Arkansas,AR,adm_oth,1,0
2020,Arkansas,AR,adm_total,7400,1130
2020,Arkansas,AR,adm_new_commit,2421,549
2020,Arkansas,AR,adm_viol_new,1472,227
2020,Arkansas,AR,adm_viol_tech,3342,317
2020,Arkansas,AR,adm_oth,165,37
2021,Arkansas,AR,adm_total,7657,1238
2021,Arkansas,AR,adm_new_commit,2790,617
2021,Arkansas,AR,adm_viol_new,2146,292
2021,Arkansas,AR,adm_viol_tech,2585,306
2021,Arkansas,AR,adm_oth,136,23
2022,Arkansas,AR,adm_total,7232,1326
2022,Arkansas,AR,adm_new_commit,3484,698
2022,Arkansas,AR,adm_viol_new,1320,235
2022,Arkansas,AR,adm_viol_tech,2165,332
2022,Arkansas,AR,adm_oth,263,61
1978,California,CA,adm_total,11694,725
1978,California,CA,adm_new_commit,8753,572
1978,California,CA,adm_viol_new,1538,36
1978,California,CA,adm_viol_tech,972,39
1978,California,CA,adm_oth,309,78
1979,California,CA,adm_total,14766,1174
1979,California,CA,adm_new_commit,9203,671
1979,California,CA,adm_viol_new,1325,37
1979,California,CA,adm_viol_tech,1147,49
1979,California,CA,adm_oth,3091,417
1980,California,CA,adm_total,13699,788
1980,California,CA,adm_new_commit,10657,690
1980,California,CA,adm_viol_new,1355,39
1980,California,CA,adm_viol_tech,1546,55
1980,California,CA,adm_oth,141,4
1981,California,CA,adm_total,17032,992
1981,California,CA,adm_new_commit,13110,822
1981,California,CA,adm_viol_new,1714,58
1981,California,CA,adm_viol_tech,2011,102
1981,California,CA,adm_oth,197,10
1982,California,CA,adm_total,21104,1217
1982,California,CA,adm_new_commit,15014,918
1982,California,CA,adm_viol_new,2141,90
1982,California,CA,adm_viol_tech,3589,189
1982,California,CA,adm_oth,360,20
1983,California,CA,adm_total,25819,1692
1983,California,CA,adm_new_commit,17155,1246
1983,California,CA,adm_viol_new,3022,138
1983,California,CA,adm_viol_tech,5018,257
1983,California,CA,adm_oth,624,51
1984,California,CA,adm_total,27636,2045
1984,California,CA,adm_new_commit,16203,1349
1984,California,CA,adm_viol_new,3809,173
1984,California,CA,adm_viol_tech,6846,416
1984,California,CA,adm_oth,778,107
1985,California,CA,adm_total,35230,2653
1985,California,CA,adm_new_commit,19170,1694
1985,California,CA,adm_viol_new,4778,264
1985,California,CA,adm_viol_tech,10111,633
1985,California,CA,adm_oth,1171,62
1986,California,CA,adm_total,45395,3530
1986,California,CA,adm_new_commit,22238,1986
1986,California,CA,adm_viol_new,5433,357
1986,California,CA,adm_viol_tech,16910,1149
1986,California,CA,adm_oth,814,38
1987,California,CA,adm_total,55195,4503
1987,California,CA,adm_new_commit,24983,2362
1987,California,CA,adm_viol_new,6029,348
1987,California,CA,adm_viol_tech,23495,1711
1987,California,CA,adm_oth,688,82
1988,California,CA,adm_total,67932,5466
1988,California,CA,adm_new_commit,27401,2557
1988,California,CA,adm_viol_new,7962,496
1988,California,CA,adm_viol_tech,31801,2353
1988,California,CA,adm_oth,768,60
1989,California,CA,adm_total,79989,7066
1989,California,CA,adm_new_commit,31296,3359
1989,California,CA,adm_viol_new,10341,699
1989,California,CA,adm_viol_tech,37378,2922
1989,California,CA,adm_oth,974,86
1990,California,CA,adm_total,88039,7723
1990,California,CA,adm_new_commit,35881,3614
1990,California,CA,adm_viol_new,13294,880
1990,California,CA,adm_viol_tech,37736,3123
1990,California,CA,adm_oth,1128,106
1991,California,CA,adm_total,89019,7846
1991,California,CA,adm_new_commit,34786,3467
1991,California,CA,adm_viol_new,14994,1016
1991,California,CA,adm_viol_tech,38408,3319
1991,California,CA,adm_oth,831,44
1992,California,CA,adm_total,87042,7435
1992,California,CA,adm_new_commit,36519,3639
1992,California,CA,adm_viol_new,16862,1077
1992,California,CA,adm_viol_tech,32609,2677
1992,California,CA,adm_oth,1052,42
1993,California,CA,adm_total,91184,8005
1993,California,CA,adm_new_commit,39210,3939
1993,California,CA,adm_viol_new,18074,1217
1993,California,CA,adm_viol_tech,32920,2800
1993,California,CA,adm_oth,980,49
1994,California,CA,adm_total,96195,9104
1994,California,CA,adm_new_commit,37547,4035
1994,California,CA,adm_viol_new,15875,1245
1994,California,CA,adm_viol_tech,41871,3785
1994,California,CA,adm_oth,902,39
1995,California,CA,adm_total,106319,10294
1995,California,CA,adm_new_commit,40896,4563
1995,California,CA,adm_viol_new,16310,1239
1995,California,CA,adm_viol_tech,48271,4439
1995,California,CA,adm_oth,842,53
1996,California,CA,adm_total,112214,11662
1996,California,CA,adm_new_commit,41490,4975
1996,California,CA,adm_viol_new,16161,1380
1996,California,CA,adm_viol_tech,53011,5233
1996,California,CA,adm_oth,1552,74
1997,California,CA,adm_total,119919,12604
1997,California,CA,adm_new_commit,41563,5203
1997,California,CA,adm_viol_new,16185,1406
1997,California,CA,adm_viol_tech,61649,5956
1997,California,CA,adm_oth,522,39
1998,California,CA,adm_total,121235,13250
1998,California,CA,adm_new_commit,41191,5338
1998,California,CA,adm_viol_new,15745,1549
1998,California,CA,adm_viol_tech,63908,6337
1998,California,CA,adm_oth,391,26
1999,California,CA,adm_total,118745,12843
1999,California,CA,adm_new_commit,38158,4778
1999,California,CA,adm_viol_new,15479,1592
1999,California,CA,adm_viol_tech,64544,6425
1999,California,CA,adm_oth,221,48
2000,California,CA,adm_total,117571,12609
2000,California,CA,adm_new_commit,35734,4543
2000,California,CA,adm_viol_new,14568,1443
2000,California,CA,adm_viol_tech,66753,6599
2000,California,CA,adm_oth,214,24
2001,California,CA,adm_total,115708,11620
2001,California,CA,adm_new_commit,33753,4170
2001,California,CA,adm_viol_new,13374,1154
2001,California,CA,adm_viol_tech,68167,6277
2001,California,CA,adm_oth,203,19
2002,California,CA,adm_total,113353,11192
2002,California,CA,adm_new_commit,34464,4141
2002,California,CA,adm_viol_new,13203,1125
2002,California,CA,adm_viol_tech,65345,5901
2002,California,CA,adm_oth,138,25
2003,California,CA,adm_total,110573,15146
2003,California,CA,adm_new_commit,38441,4972
2003,California,CA,adm_viol_new,14380,1296
2003,California,CA,adm_viol_tech,57385,8838
2003,California,CA,adm_oth,172,40
2004,California,CA,adm_total,111946,11893
2004,California,CA,adm_new_commit,41045,5767
2004,California,CA,adm_viol_new,16291,1532
2004,California,CA,adm_viol_tech,54331,4571
2004,California,CA,adm_oth,148,23
2005,California,CA,adm_total,116950,12784
2005,California,CA,adm_new_commit,42601,5996
2005,California,CA,adm_viol_new,18094,1627
2005,California,CA,adm_viol_tech,56096,5145
2005,California,CA,adm_oth,135,16
2006,California,CA,adm_total,124998,13699
2006,California,CA,adm_new_commit,42508,6132
2006,California,CA,adm_viol_new,18897,1853
2006,California,CA,adm_viol_tech,63432,5701
2006,California,CA,adm_oth,132,13
2007,California,CA,adm_total,125965,13809
2007,California,CA,adm_new_commit,41115,5865
2007,California,CA,adm_viol_new,18871,1920
2007,California,CA,adm_viol_tech,65828,6009
2007,California,CA,adm_oth,130,15
2008,California,CA,adm_total,126929,14070
2008,California,CA,adm_new_commit,40306,6074
2008,California,CA,adm_viol_new,18149,1767
2008,California,CA,adm_viol_tech,68313,6218
2008,California,CA,adm_oth,132,11
2009,California,CA,adm_total,117286,12584
2009,California,CA,adm_new_commit,39476,5450
2009,California,CA,adm_viol_new,17017,1577
2009,California,CA,adm_viol_tech,60643,5542
2009,California,CA,adm_oth,129,15
2010,California,CA,adm_total,108324,10792
2010,California,CA,adm_new_commit,36173,5348
2010,California,CA,adm_viol_new,15736,1430
2010,California,CA,adm_viol_tech,56248,4008
2010,California,CA,adm_oth,152,1
2011,California,CA,adm_total,88855,7972
2011,California,CA,adm_new_commit,32193,4183
2011,California,CA,adm_viol_new,13286,977
2011,California,CA,adm_viol_tech,43223,2807
2011,California,CA,adm_oth,140,5
2012,California,CA,adm_total,32238,2195
2012,California,CA,adm_new_commit,24383,1894
2012,California,CA,adm_viol_new,7413,284
2012,California,CA,adm_viol_tech,307,13
2012,California,CA,adm_oth,112,4
2013,California,CA,adm_total,35562,2733
2013,California,CA,adm_new_commit,29440,2455
2013,California,CA,adm_viol_new,6057,267
2013,California,CA,adm_viol_tech,65,11
2013,California,CA,adm_oth,0,0
2014,California,CA,adm_total,36025,2740
2014,California,CA,adm_new_commit,30957,2540
2014,California,CA,adm_viol_new,5053,199
2014,California,CA,adm_viol_tech,15,1
2014,California,CA,adm_oth,0,0
2015,California,CA,adm_total,32474,2316
2015,California,CA,adm_new_commit,28570,2174
2015,California,CA,adm_viol_new,3890,140
2015,California,CA,adm_viol_tech,14,2
2015,California,CA,adm_oth,0,0
2016,California,CA,adm_total,33232,2498
2016,California,CA,adm_new_commit,29177,2341
2016,California,CA,adm_viol_new,4032,157
2016,California,CA,adm_viol_tech,23,0
2016,California,CA,adm_oth,0,0
2017,California,CA,adm_total,34439,2652
2017,California,CA,adm_new_commit,29944,2452
2017,California,CA,adm_viol_new,4446,194
2017,California,CA,adm_viol_tech,4,0
2017,California,CA,adm_oth,45,6
2018,California,CA,adm_total,32699,2631
2018,California,CA,adm_new_commit,28527,2430
2018,California,CA,adm_viol_new,4171,201
2018,California,CA,adm_viol_tech,1,0
2018,California,CA,adm_oth,0,0
2019,California,CA,adm_total,31628,2587
2019,California,CA,adm_new_commit,27416,2348
2019,California,CA,adm_viol_new,4212,239
2019,California,CA,adm_viol_tech,0,0
2019,California,CA,adm_oth,0,0
2020,California,CA,adm_total,10764,801
2020,California,CA,adm_new_commit,9315,729
2020,California,CA,adm_viol_new,1448,72
2020,California,CA,adm_viol_tech,1,0
2020,California,CA,adm_oth,0,0
2021,California,CA,adm_total,24083,1751
2021,California,CA,adm_new_commit,20534,1578
2021,California,CA,adm_viol_new,3523,173
2021,California,CA,adm_viol_tech,26,0
2021,California,CA,adm_oth,0,0
2022,California,CA,adm_total,26435,1772
2022,California,CA,adm_new_commit,22753,1588
2022,California,CA,adm_viol_new,3681,184
2022,California,CA,adm_viol_tech,1,0
2022,California,CA,adm_oth,0,0
1978,Colorado,CO,adm_total,1458,64
1978,Colorado,CO,adm_new_commit,1104,47
1978,Colorado,CO,adm_viol_new,81,0
1978,Colorado,CO,adm_viol_tech,213,11
1978,Colorado,CO,adm_oth,22,6
1979,Colorado,CO,adm_total,1288,73
1979,Colorado,CO,adm_new_commit,990,55
1979,Colorado,CO,adm_viol_new,101,3
1979,Colorado,CO,adm_viol_tech,112,3
1979,Colorado,CO,adm_oth,85,12
1980,Colorado,CO,adm_total,1490,66
1980,Colorado,CO,adm_new_commit,1092,52
1980,Colorado,CO,adm_viol_new,95,3
1980,Colorado,CO,adm_viol_tech,89,4
1980,Colorado,CO,adm_oth,214,7
1981,Colorado,CO,adm_total,1780,80
1981,Colorado,CO,adm_new_commit,1383,75
1981,Colorado,CO,adm_viol_new,55,2
1981,Colorado,CO,adm_viol_tech,145,2
1981,Colorado,CO,adm_oth,197,1
1982,Colorado,CO,adm_total,1946,120
1982,Colorado,CO,adm_new_commit,1490,97
1982,Colorado,CO,adm_viol_new,97,2
1982,Colorado,CO,adm_viol_tech,167,12
1982,Colorado,CO,adm_oth,192,9
1983,Colorado,CO,adm_total,2209,140
1983,Colorado,CO,adm_new_commit,1685,99
1983,Colorado,CO,adm_viol_new,149,10
1983,Colorado,CO,adm_viol_tech,210,7
1983,Colorado,CO,adm_oth,165,24
1984,Colorado,CO,adm_total,2220,123
1984,Colorado,CO,adm_new_commit,1778,95
1984,Colorado,CO,adm_viol_new,73,2
1984,Colorado,CO,adm_viol_tech,197,12
1984,Colorado,CO,adm_oth,172,14
1985,Colorado,CO,adm_total,2477,150
1985,Colorado,CO,adm_new_commit,1798,133
1985,Colorado,CO,adm_viol_new,128,3
1985,Colorado,CO,adm_viol_tech,314,13
1985,Colorado,CO,adm_oth,237,1
1986,Colorado,CO,adm_total,2785,176
1986,Colorado,CO,adm_new_commit,1986,127
1986,Colorado,CO,adm_viol_new,179,14
1986,Colorado,CO,adm_viol_tech,392,15
1986,Colorado,CO,adm_oth,228,20
1987,Colorado,CO,adm_total,3136,219
1987,Colorado,CO,adm_new_commit,2219,163
1987,Colorado,CO,adm_viol_new,167,8
1987,Colorado,CO,adm_viol_tech,569,27
1987,Colorado,CO,adm_oth,181,21
1988,Colorado,CO,adm_total,3067,187
1988,Colorado,CO,adm_new_commit,2204,142
1988,Colorado,CO,adm_viol_new,135,11
1988,Colorado,CO,adm_viol_tech,510,14
1988,Colorado,CO,adm_oth,218,20
1989,Colorado,CO,adm_total,3222,276
1989,Colorado,CO,adm_new_commit,2495,239
1989,Colorado,CO,adm_viol_new,139,9
1989,Colorado,CO,adm_viol_tech,356,15
1989,Colorado,CO,adm_oth,232,13
1990,Colorado,CO,adm_total,3147,292
1990,Colorado,CO,adm_new_commit,2163,210
1990,Colorado,CO,adm_viol_new,184,13
1990,Colorado,CO,adm_viol_tech,406,25
1990,Colorado,CO,adm_oth,394,44
1991,Colorado,CO,adm_total,3720,317
1991,Colorado,CO,adm_new_commit,2657,230
1991,Colorado,CO,adm_viol_new,182,8
1991,Colorado,CO,adm_viol_tech,466,43
1991,Colorado,CO,adm_oth,415,36
1992,Colorado,CO,adm_total,4034,325
1992,Colorado,CO,adm_new_commit,3005,257
1992,Colorado,CO,adm_viol_new,165,12
1992,Colorado,CO,adm_viol_tech,603,42
1992,Colorado,CO,adm_oth,261,14
1993,Colorado,CO,adm_total,4130,380
1993,Colorado,CO,adm_new_commit,2882,249
1993,Colorado,CO,adm_viol_new,209,14
1993,Colorado,CO,adm_viol_tech,709,52
1993,Colorado,CO,adm_oth,330,65
1994,Colorado,CO,adm_total,4548,416
1994,Colorado,CO,adm_new_commit,3209,314
1994,Colorado,CO,adm_viol_new,202,16
1994,Colorado,CO,adm_viol_tech,794,59
1994,Colorado,CO,adm_oth,343,27
1995,Colorado,CO,adm_total,4811,523
1995,Colorado,CO,adm_new_commit,3454,344
1995,Colorado,CO,adm_viol_new,182,16
1995,Colorado,CO,adm_viol_tech,783,100
1995,Colorado,CO,adm_oth,392,63
1996,Colorado,CO,adm_total,5562,536
1996,Colorado,CO,adm_new_commit,3968,378
1996,Colorado,CO,adm_viol_new,302,23
1996,Colorado,CO,adm_viol_tech,954,81
1996,Colorado,CO,adm_oth,338,54
1997,Colorado,CO,adm_total,5710,623
1997,Colorado,CO,adm_new_commit,3931,437
1997,Colorado,CO,adm_viol_new,383,27
1997,Colorado,CO,adm_viol_tech,1104,99
1997,Colorado,CO,adm_oth,292,60
1998,Colorado,CO,adm_total,6177,704
1998,Colorado,CO,adm_new_commit,4109,476
1998,Colorado,CO,adm_viol_new,376,36
