person_id,start_date,end_date,offense_category,sex,race,start_year,end_year,supervision_type,end_reason
10126533,2023-01-06,,Drugs,Male,"Hispanic, any race",2023,,Probation,
10126535,2020-03-28,2020-09-27,Property,Male,"White, non-Hispanic",2020,2020,Probation,Revoked
10126544,2016-03-08,,Violent,Male,"Black, non-Hispanic",2016,,Probation,
10126545,2022-11-01,,Drugs,Male,"Black, non-Hispanic",2022,,Parole,
10126564,2018-01-09,2021-04-06,Public order,Male,"Hispanic, any race",2018,2021,Probation,Completed
10126572,2018-11-08,2019-03-20,Drugs,Male,"White, non-Hispanic",2018,2019,Probation,Completed
10126586,2019-11-24,2020-04-06,Violent,Male,"Black, non-Hispanic",2019,2020,Parole,Completed
10126588,2019-08-02,2019-12-05,Public order,Male,"White, non-Hispanic",2019,2019,Parole,Other
10126594,2020-09-24,2020-12-11,Property,Male,"White, non-Hispanic",2020,2020,Probation,Revoked
10126608,2018-11-16,2019-12-07,Property,Male,"Hispanic, any race",2018,2019,Probation,Completed
10126617,2022-05-28,2023-01-08,Public order,Male,"White, non-Hispanic",2022,2023,Parole,Other
10126631,2021-09-21,,Public order,Male,Missing,2021,,Parole,
10126631,2022-10-22,2023-02-14,Property,Male,Missing,2022,2023,Probation,Other
10126635,2019-07-27,2019-09-12,Property,Male,Missing,2019,2019,Probation,Revoked
10126647,2021-09-08,2021-09-09,Public order,Male,Missing,2021,2021,Parole,Other
10126650,2018-11-30,2019-04-10,Drugs,Male,"Black, non-Hispanic",2018,2019,Parole,Other
10126651,2023-12-16,,Drugs,Male,"White, non-Hispanic",2023,,Probation,
10126652,2021-11-11,2022-12-14,Property,Male,"White, non-Hispanic",2021,2022,Probation,Completed
10126659,2018-05-02,2019-08-16,Property,Male,"White, non-Hispanic",2018,2019,Probation,Completed
10126662,2021-07-27,2022-01-28,Public order,Male,Missing,2021,2022,Probation,Revoked
10126667,2020-12-11,,Property,Male,"White, non-Hispanic",2020,,Parole,
10126668,2012-01-24,2019-08-07,Violent,Male,"Black, non-Hispanic",2012,2019,Probation,Completed
10126672,2023-02-24,,Public order,Male,"Black, non-Hispanic",2023,,Probation,
10126695,2022-03-17,,Property,Male,"White, non-Hispanic",2022,,Probation,
10126696,2015-03-19,2020-04-13,Violent,Male,"White, non-Hispanic",2015,2020,Probation,Completed
10126697,2019-12-15,,Drugs,Male,Missing,2019,,Parole,
10126747,2014-12-01,,Violent,Male,"White, non-Hispanic",2014,,Parole,
10126752,2019-12-05,2020-12-23,Drugs,Male,"Hispanic, any race",2019,2020,Parole,Completed
10126763,2020-09-19,2022-12-31,Violent,Male,"Black, non-Hispanic",2020,2022,Parole,Completed
10126788,2014-11-21,2019-01-24,Public order,Male,"Hispanic, any race",2014,2019,Probation,Revoked
10126814,2020-11-25,2020-11-27,Public order,Male,"White, non-Hispanic",2020,2020,Parole,Completed
10126818,2021-01-09,2021-10-15,Property,Male,"Black, non-Hispanic",2021,2021,Probation,Other
10126823,2017-10-09,2019-12-27,Violent,Male,"White, non-Hispanic",2017,2019,Probation,Completed
10126831,2021-06-27,2022-03-16,Public order,Male,"White, non-Hispanic",2021,2022,Probation,Completed
10126853,2021-04-09,2021-10-07,Property,Male,"White, non-Hispanic",2021,2021,Probation,Completed
10126853,2023-05-20,,Drugs,Male,"White, non-Hispanic",2023,,Parole,
10126864,2019-06-10,2021-05-27,Property,Male,Missing,2019,2021,Parole,Completed
10126866,2023-07-03,,Violent,Male,"Black, non-Hispanic",2023,,Probation,
10126872,2018-05-29,2021-03-20,Violent,Male,"White, non-Hispanic",2018,2021,Probation,Revoked
10126874,2022-04-05,2023-08-16,Violent,Male,"Black, non-Hispanic",2022,2023,Probation,Other
10126885,2017-10-23,2019-02-04,Violent,Male,"White, non-Hispanic",2017,2019,Parole,Other
10126895,2019-01-15,2019-09-21,Public order,Male,"Black, non-Hispanic",2019,2019,Probation,Completed
10126905,2015-08-13,2022-04-08,Public order,Male,"Black, non-Hispanic",2015,2022,Probation,Completed
10126918,2018-12-03,2020-12-28,Violent,Male,Missing,2018,2020,Probation,Completed
10126931,2021-03-20,2021-04-22,Property,Male,"White, non-Hispanic",2021,2021,Probation,Revoked
10126938,2019-11-14,,Public order,Male,"Black, non-Hispanic",2019,,Probation,
10126947,2019-01-17,2019-06-19,Missing,Male,"White, non-Hispanic",2019,2019,Probation,Completed
10126955,2019-07-21,2020-08-28,Property,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10126965,2019-07-28,2019-12-29,Property,Male,"Black, non-Hispanic",2019,2019,Probation,Completed
10126974,2021-08-10,2021-08-12,Property,Male,"Hispanic, any race",2021,2021,Parole,Completed
10127006,2022-09-11,2022-10-07,Property,Male,"Black, non-Hispanic",2022,2022,Parole,Completed
10127016,2018-01-16,2021-11-01,Drugs,Male,"White, non-Hispanic",2018,2021,Parole,Revoked
10127038,2019-11-12,2020-02-19,Public order,Female,"Hispanic, any race",2019,2020,Probation,Other
10127045,2019-02-05,2019-06-09,Public order,Male,"Black, non-Hispanic",2019,2019,Probation,Revoked
10127047,2021-10-30,2022-06-17,Drugs,Male,"White, non-Hispanic",2021,2022,Parole,Revoked
10127060,2019-10-15,2019-12-25,Violent,Male,"White, non-Hispanic",2019,2019,Parole,Completed
10127121,2019-01-13,2020-09-30,Public order,Male,"Black, non-Hispanic",2019,2020,Probation,Completed
10127127,2021-04-11,2022-07-10,Drugs,Male,"Hispanic, any race",2021,2022,Probation,Completed
10127128,2020-04-30,2020-10-29,Drugs,Male,"Hispanic, any race",2020,2020,Parole,Revoked
10127131,2020-09-09,2020-11-08,Violent,Male,"White, non-Hispanic",2020,2020,Probation,Revoked
10127133,2021-08-06,2023-05-17,Violent,Male,"White, non-Hispanic",2021,2023,Probation,Revoked
10127137,2019-03-29,2020-11-18,Public order,Female,"White, non-Hispanic",2019,2020,Probation,Completed
10127141,2019-08-28,2020-03-10,Property,Male,"Black, non-Hispanic",2019,2020,Parole,Completed
10127160,2021-01-10,2021-02-17,Property,Male,"Black, non-Hispanic",2021,2021,Probation,Completed
10127171,2018-10-22,2020-10-04,Violent,Male,"Black, non-Hispanic",2018,2020,Parole,Completed
10127202,2020-02-01,,Violent,Male,"Black, non-Hispanic",2020,,Probation,
10127208,2019-04-02,2020-01-01,Public order,Female,"White, non-Hispanic",2019,2020,Probation,Completed
10127225,2021-03-16,2023-12-28,Drugs,Male,"Black, non-Hispanic",2021,2023,Probation,Completed
10127246,2022-04-16,,Drugs,Male,"White, non-Hispanic",2022,,Parole,
10127248,2023-04-05,,Property,Male,"White, non-Hispanic",2023,,Parole,
10127255,2019-05-17,2019-12-10,Public order,Male,Missing,2019,2019,Parole,Other
10127257,2014-12-31,,Violent,Male,"Black, non-Hispanic",2014,,Probation,
10127263,2018-12-08,2019-10-04,Drugs,Male,Missing,2018,2019,Probation,Completed
10127265,2018-03-18,2019-09-13,Property,Male,"White, non-Hispanic",2018,2019,Parole,Completed
10127271,2017-08-20,2020-02-16,Public order,Male,Missing,2017,2020,Parole,Revoked
10127278,2019-02-19,2019-05-07,Violent,Male,"White, non-Hispanic",2019,2019,Parole,Revoked
10127302,2017-11-25,2020-03-29,Violent,Male,"Hispanic, any race",2017,2020,Probation,Completed
10127306,2021-07-20,2021-10-20,Drugs,Male,"Black, non-Hispanic",2021,2021,Probation,Completed
10127325,2021-11-29,2022-06-10,Drugs,Male,"Black, non-Hispanic",2021,2022,Probation,Completed
10127337,2019-03-12,2020-06-16,Property,Male,"White, non-Hispanic",2019,2020,Probation,Revoked
10127344,2018-01-13,2019-01-07,Violent,Male,"Hispanic, any race",2018,2019,Probation,Completed
10127351,2021-07-19,2021-08-30,Public order,Male,"Hispanic, any race",2021,2021,Probation,Completed
10127377,2019-07-11,2019-10-29,Violent,Male,"White, non-Hispanic",2019,2019,Probation,Revoked
10127384,2020-06-22,,Missing,Male,Missing,2020,,Probation,
10127391,2017-09-23,2020-02-13,Public order,Male,"Black, non-Hispanic",2017,2020,Probation,Completed
10127402,2019-06-18,2020-06-19,Drugs,Male,"Hispanic, any race",2019,2020,Probation,Revoked
10127402,2019-07-21,2021-10-02,Property,Male,"Hispanic, any race",2019,2021,Parole,Completed
10127429,2023-08-03,,Drugs,Female,"White, non-Hispanic",2023,,Parole,
10127443,1989-02-27,2020-02-05,Violent,Male,Missing,1989,2020,Parole,Completed
10127472,2016-03-13,2019-05-07,Drugs,Male,Missing,2016,2019,Parole,Revoked
10127477,2017-01-01,2019-03-25,Violent,Male,"Black, non-Hispanic",2017,2019,Probation,Completed
10127494,2021-09-27,2021-11-19,Property,Male,"Black, non-Hispanic",2021,2021,Parole,Completed
10127495,2017-11-09,2020-04-14,Public order,Male,Missing,2017,2020,Probation,Completed
10127499,2019-03-25,2021-01-16,Drugs,Male,"White, non-Hispanic",2019,2021,Parole,Completed
10127526,2022-11-28,2023-03-08,Violent,Male,"White, non-Hispanic",2022,2023,Parole,Completed
10127553,2013-02-09,2020-05-24,Drugs,Male,"Black, non-Hispanic",2013,2020,Parole,Revoked
10127569,1988-01-04,,Violent,Male,"Black, non-Hispanic",1988,,Probation,
10127580,2019-05-06,2020-01-30,Drugs,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10127583,2018-09-09,2020-01-30,Drugs,Male,"White, non-Hispanic",2018,2020,Probation,Completed
10127584,2017-08-05,,Violent,Male,"Other race(s), non-Hispanic",2017,,Probation,
10127594,2021-06-15,2021-07-05,Public order,Male,Missing,2021,2021,Parole,Revoked
10127596,2020-02-03,2021-05-17,Public order,Male,"Black, non-Hispanic",2020,2021,Parole,Revoked
10127611,2018-01-02,2019-08-18,Drugs,Male,"White, non-Hispanic",2018,2019,Parole,Completed
10127617,2020-10-21,2020-10-25,Violent,Male,"White, non-Hispanic",2020,2020,Probation,Revoked
10127621,2013-04-10,,Violent,Male,"Other race(s), non-Hispanic",2013,,Parole,
10127624,2018-08-29,2021-04-17,Drugs,Male,Missing,2018,2021,Probation,Completed
10127630,2021-06-15,2022-07-24,Drugs,Male,"Black, non-Hispanic",2021,2022,Probation,Completed
10127640,2018-06-18,,Violent,Male,Missing,2018,,Probation,
10127650,2011-10-07,2021-11-11,Violent,Male,"White, non-Hispanic",2011,2021,Probation,Completed
10127659,2021-03-24,2021-06-30,Drugs,Male,"White, non-Hispanic",2021,2021,Probation,Completed
10127666,2014-01-14,2019-01-15,Violent,Male,Missing,2014,2019,Probation,Revoked
10127667,2023-05-24,,Public order,Male,"White, non-Hispanic",2023,,Parole,
10127671,2019-09-02,2019-11-07,Drugs,Male,"Black, non-Hispanic",2019,2019,Probation,Completed
10127674,2019-08-01,2021-04-18,Drugs,Male,"White, non-Hispanic",2019,2021,Probation,Revoked
10127677,2020-06-03,,Violent,Male,"White, non-Hispanic",2020,,Parole,
10127690,2023-03-02,,Violent,Male,"White, non-Hispanic",2023,,Probation,
10127695,2019-05-10,2019-07-26,Public order,Male,"Black, non-Hispanic",2019,2019,Probation,Completed
10127695,2020-07-24,2021-10-11,Public order,Male,"Black, non-Hispanic",2020,2021,Parole,Completed
10127757,2011-10-30,2019-06-07,Violent,Male,"Black, non-Hispanic",2011,2019,Probation,Completed
10127760,2020-06-21,2021-11-26,Property,Female,"White, non-Hispanic",2020,2021,Probation,Completed
10127769,2021-01-09,2021-12-05,Public order,Male,"White, non-Hispanic",2021,2021,Probation,Completed
10127799,2020-11-19,2021-03-21,Property,Male,"White, non-Hispanic",2020,2021,Probation,Completed
10127819,2021-02-09,2021-09-15,Property,Male,"Black, non-Hispanic",2021,2021,Probation,Completed
10127820,2018-01-08,2020-11-15,Property,Male,"White, non-Hispanic",2018,2020,Parole,Completed
10127820,2019-06-01,2020-05-19,Public order,Male,"White, non-Hispanic",2019,2020,Parole,Revoked
10127829,2019-04-23,2020-09-27,Property,Female,"White, non-Hispanic",2019,2020,Probation,Other
10127834,2023-02-08,,Violent,Male,"White, non-Hispanic",2023,,Probation,
10127848,2009-04-22,,Violent,Male,"Black, non-Hispanic",2009,,Probation,
10127895,2019-05-20,2021-01-02,Violent,Male,"Black, non-Hispanic",2019,2021,Parole,Revoked
10127896,2018-08-20,2020-11-08,Drugs,Female,"White, non-Hispanic",2018,2020,Probation,Completed
10127900,2020-05-14,,Public order,Male,"White, non-Hispanic",2020,,Probation,
10127904,2019-04-04,2019-09-19,Violent,Male,"White, non-Hispanic",2019,2019,Probation,Completed
10127983,2022-05-27,2022-08-01,Drugs,Male,"White, non-Hispanic",2022,2022,Probation,Completed
10127984,2021-09-30,,Violent,Male,"White, non-Hispanic",2021,,Probation,
10127991,2019-07-23,2020-03-28,Property,Female,"Hispanic, any race",2019,2020,Parole,Revoked
10127992,2019-07-15,2020-11-17,Drugs,Male,"Black, non-Hispanic",2019,2020,Probation,Completed
10128001,2019-01-14,2020-01-19,Public order,Male,"Black, non-Hispanic",2019,2020,Probation,Completed
10128010,2019-01-03,2019-10-01,Drugs,Male,"Black, non-Hispanic",2019,2019,Probation,Completed
10128025,2012-02-08,2020-06-01,Violent,Male,"Black, non-Hispanic",2012,2020,Probation,Revoked
10128044,2016-08-08,2023-01-31,Violent,Male,"White, non-Hispanic",2016,2023,Probation,Completed
10128046,2022-07-21,2023-04-16,Property,Male,"White, non-Hispanic",2022,2023,Parole,Completed
10128047,2017-09-19,2019-01-15,Property,Male,"Other race(s), non-Hispanic",2017,2019,Probation,Completed
10128059,2006-12-27,,Property,Male,"Black, non-Hispanic",2006,,Probation,
10128072,2023-09-28,,Drugs,Male,"White, non-Hispanic",2023,,Probation,
10128090,2019-02-12,2021-06-13,Violent,Male,"White, non-Hispanic",2019,2021,Probation,Completed
10128091,2014-09-29,,Violent,Female,"Hispanic, any race",2014,,Parole,
10128093,2019-11-22,2020-06-23,Property,Male,"White, non-Hispanic",2019,2020,Parole,Completed
10128102,2023-08-14,2023-11-30,Violent,Male,"White, non-Hispanic",2023,2023,Probation,Completed
10128108,2020-06-21,2021-02-11,Property,Male,"Other race(s), non-Hispanic",2020,2021,Probation,Revoked
10128110,2018-08-27,2019-07-17,Property,Male,"White, non-Hispanic",2018,2019,Probation,Revoked
10128136,2019-04-19,2020-01-17,Property,Male,Missing,2019,2020,Probation,Other
10128137,2022-08-18,2023-10-27,Property,Male,"White, non-Hispanic",2022,2023,Probation,Revoked
10128140,2004-02-06,,Violent,Male,"Hispanic, any race",2004,,Probation,
10128170,2021-08-19,2021-11-13,Property,Female,"Black, non-Hispanic",2021,2021,Probation,Other
10128177,2022-11-30,,Property,Male,"White, non-Hispanic",2022,,Probation,
10128182,2019-07-18,2019-08-26,Public order,Male,Missing,2019,2019,Parole,Completed
10128191,2018-07-02,2020-12-20,Drugs,Male,"White, non-Hispanic",2018,2020,Probation,Completed
10128204,2003-04-02,2019-12-26,Violent,Male,Missing,2003,2019,Parole,Revoked
10128229,2022-08-12,,Drugs,Male,"White, non-Hispanic",2022,,Probation,
10128230,2008-06-10,2019-07-23,Drugs,Male,"Black, non-Hispanic",2008,2019,Parole,Completed
10128231,2021-05-07,2022-08-04,Property,Male,"Black, non-Hispanic",2021,2022,Probation,Completed
10128241,2023-05-29,,Property,Female,"White, non-Hispanic",2023,,Probation,
10128244,2018-01-22,2019-05-27,Drugs,Male,"Black, non-Hispanic",2018,2019,Parole,Completed
10128264,2011-06-08,2019-08-17,Violent,Male,"White, non-Hispanic",2011,2019,Parole,Completed
10128272,2022-07-05,2022-08-25,Public order,Male,"White, non-Hispanic",2022,2022,Probation,Revoked
10128282,2019-05-17,2020-08-10,Drugs,Male,"White, non-Hispanic",2019,2020,Parole,Revoked
10128286,2022-11-18,,Property,Male,"White, non-Hispanic",2022,,Parole,
10128287,2019-03-22,2022-04-01,Violent,Male,"White, non-Hispanic",2019,2022,Probation,Other
10128304,2021-05-03,2022-12-25,Violent,Male,"White, non-Hispanic",2021,2022,Probation,Completed
10128306,2022-07-05,2023-09-15,Violent,Male,"Black, non-Hispanic",2022,2023,Probation,Completed
10128322,2023-03-29,,Property,Male,"Hispanic, any race",2023,,Probation,
10128324,2020-02-24,2020-12-16,Property,Male,"Black, non-Hispanic",2020,2020,Probation,Completed
10128328,2023-07-08,,Public order,Male,Missing,2023,,Parole,
10128345,2021-07-31,,Public order,Male,"White, non-Hispanic",2021,,Parole,
10128360,2019-02-19,2019-04-29,Public order,Male,"Black, non-Hispanic",2019,2019,Probation,Other
10128377,2021-11-20,2022-07-21,Public order,Male,"White, non-Hispanic",2021,2022,Probation,Completed
10128377,2023-07-20,2023-11-02,Violent,Male,"White, non-Hispanic",2023,2023,Probation,Completed
10128382,2022-12-30,2023-01-06,Public order,Male,"White, non-Hispanic",2022,2023,Probation,Completed
10128383,2022-04-10,,Violent,Male,"Hispanic, any race",2022,,Parole,
10128407,2018-05-20,2021-11-15,Violent,Male,"Other race(s), non-Hispanic",2018,2021,Probation,Completed
10128428,2021-04-24,2023-06-20,Violent,Male,"White, non-Hispanic",2021,2023,Probation,Other
10128444,2018-04-30,2019-09-29,Property,Male,"Hispanic, any race",2018,2019,Parole,Completed
10128460,2019-09-28,2020-04-25,Violent,Male,"Other race(s), non-Hispanic",2019,2020,Parole,Completed
10128465,2021-05-27,2022-04-29,Missing,Male,"White, non-Hispanic",2021,2022,Probation,Completed
10128481,2019-02-18,2020-05-31,Property,Male,"Black, non-Hispanic",2019,2020,Probation,Completed
10128483,2016-02-06,,Violent,Male,"Black, non-Hispanic",2016,,Parole,
10128486,2004-05-28,,Violent,Male,"Black, non-Hispanic",2004,,Probation,
10128503,2021-06-26,2023-02-22,Public order,Male,"Black, non-Hispanic",2021,2023,Parole,Other
10128522,2021-05-24,,Violent,Female,"Hispanic, any race",2021,,Probation,
10128524,2019-04-10,2023-09-07,Violent,Male,"White, non-Hispanic",2019,2023,Parole,Revoked
10128528,2022-03-04,2022-03-08,Drugs,Male,"Black, non-Hispanic",2022,2022,Probation,Completed
10128532,2023-05-06,2023-10-05,Property,Male,Missing,2023,2023,Parole,Other
10128535,2018-04-05,2019-09-11,Drugs,Male,"Hispanic, any race",2018,2019,Probation,Revoked
10128561,2019-02-09,2020-08-15,Violent,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10128587,2019-09-16,2019-12-10,Other/unspecified,Male,"White, non-Hispanic",2019,2019,Probation,Completed
10128588,2019-04-10,2020-12-18,Drugs,Male,Missing,2019,2020,Probation,Other
10128601,2023-01-30,2023-02-08,Public order,Male,"White, non-Hispanic",2023,2023,Parole,Other
10128645,2023-12-24,,Drugs,Male,"White, non-Hispanic",2023,,Probation,
10128648,2018-12-14,2019-06-16,Violent,Male,"Black, non-Hispanic",2018,2019,Probation,Completed
10128653,2020-02-01,2020-09-25,Property,Male,"White, non-Hispanic",2020,2020,Probation,Completed
10128654,2017-05-27,2022-12-25,Property,Male,"Black, non-Hispanic",2017,2022,Probation,Other
10128661,2020-08-13,2021-06-09,Drugs,Male,"Other race(s), non-Hispanic",2020,2021,Parole,Revoked
10128667,2017-08-12,2019-04-29,Public order,Male,"White, non-Hispanic",2017,2019,Probation,Revoked
10128669,2017-03-28,2019-08-16,Violent,Male,"Black, non-Hispanic",2017,2019,Probation,Revoked
10128683,2015-03-30,2021-01-26,Property,Male,"Black, non-Hispanic",2015,2021,Parole,Other
10128723,2017-09-25,,Violent,Male,"Hispanic, any race",2017,,Probation,
10128727,2022-09-18,2022-09-18,Violent,Male,"Black, non-Hispanic",2022,2022,Probation,Revoked
10128734,2022-10-01,2023-08-10,Property,Male,"White, non-Hispanic",2022,2023,Probation,Completed
10128735,2016-02-10,2019-07-17,Public order,Male,"White, non-Hispanic",2016,2019,Probation,Revoked
10128735,2023-04-09,,Property,Male,"White, non-Hispanic",2023,,Probation,
10128739,2021-03-12,2021-11-22,Property,Male,Missing,2021,2021,Probation,Completed
10128753,2017-07-10,,Violent,Female,"White, non-Hispanic",2017,,Parole,
10128807,2022-06-16,2022-11-24,Violent,Male,"White, non-Hispanic",2022,2022,Parole,Completed
