person_id,year,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P202201239,2022.0,15,FAC015,Male-only,Male,White,Violent,Medium,2022-08-28,
P202201240,,15,FAC015,Male-only,Male,Black,Property,Medium,2022-07-11,
P202201241,2022.0,15,FAC015,Male-only,,Hispanic,Other,Minimum,2022-05-25,2025-02-13
P202201242,2022.0,15,FAC015,Male-only,Male,White,Violent,Maximum,2022-01-31,
P202201243,,15,FAC015,Male-only,Male,White,Violent,Medium,2022-02-14,2023-01-14
P202201244,2022.0,15,FAC015,Male-only,,Black,Drug,Minimum,2022-02-16,2024-12-25
P202201245,2022.0,15,FAC015,Male-only,Male,White,Violent,Maximum,2022-08-06,
P202201246,,15,FAC015,Male-only,Male,Asian,,Minimum,2022-10-13,
P202201247,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,,
P202201248,2022.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-10-27,
P202201249,2022.0,15,,Male-only,Male,White,Violent,Maximum,2022-07-23,
P202201250,2022.0,15,FAC015,Male-only,Male,,Violent,,2022-03-19,
P202201251,2022.0,15,FAC015,Male-only,,Hispanic,,Minimum,2022-07-28,
P202201252,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,,2023-08-02
P202201253,2022.0,15,FAC015,Male-only,Male,Other,Other,Minimum,2022-06-12,2024-10-28
P202201254,2022.0,15,,Male-only,Male,White,Violent,,,2024-09-03
P202201255,2022.0,15,,Male-only,Male,Black,,,2022-09-01,
P202201256,2022.0,15,FAC015,Male-only,Male,Black,,Medium,2022-02-21,2023-02-20
P202201257,2022.0,15,FAC015,Male-only,Male,White,Violent,Medium,2022-01-16,2023-09-03
P202201258,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-09-09,2023-01-15
P202201259,2022.0,15,FAC015,Male-only,Male,White,Violent,Maximum,2022-01-12,2023-07-13
P202201260,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-01-19,
P202201261,2022.0,15,FAC015,Male-only,Male,,Property,Medium,2022-04-13,2025-07-01
P202201262,2022.0,15,,,Male,Black,Property,Medium,2022-02-03,
P202201263,2022.0,15,FAC015,Male-only,,White,Violent,Medium,2022-06-12,
P202201264,,15,FAC015,,Male,Hispanic,PublicOrder,Minimum,,2025-04-13
P202201265,2022.0,15,FAC015,Male-only,Male,White,Violent,Medium,2022-02-08,
P202201266,2022.0,15,FAC015,Male-only,Male,,Property,Medium,2022-08-20,
P202201267,2022.0,15,FAC015,Male-only,Male,White,Violent,Medium,2022-10-24,2023-05-26
P202201268,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-08-29,2023-03-03
P202201269,2022.0,15,FAC015,,Male,Hispanic,PublicOrder,Minimum,2022-05-05,2024-04-21
P202201270,2022.0,15,FAC015,Male-only,,Black,Drug,Minimum,2022-06-13,
P202201271,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-08-21,2024-10-09
P202201272,2022.0,15,FAC015,,Male,Black,Drug,Minimum,2022-01-01,2022-09-26
P202201273,2022.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-09-17,2024-02-27
P202201274,,15,FAC015,Male-only,Male,Black,Drug,Minimum,2022-10-03,2023-09-20
P202201275,2022.0,15,FAC015,Male-only,Male,Black,Drug,,2022-12-14,2024-02-18
P202201276,2022.0,15,FAC015,Male-only,,Black,,Medium,2022-08-08,
P202201277,2022.0,15,FAC015,,Male,White,Property,,2022-08-08,
P202201278,2022.0,15,FAC015,,Male,Black,,Minimum,2022-09-18,2024-11-26
P202201279,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-09-12,
P202201280,2022.0,15,FAC015,,Male,Hispanic,PublicOrder,Minimum,2022-02-17,2025-04-14
P202201281,2022.0,15,FAC015,Male-only,Male,Black,Drug,Minimum,2022-03-08,
P202201282,,15,FAC015,Male-only,Male,Black,Drug,Minimum,2022-05-26,
P202201283,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-07-08,2024-09-04
P202201284,2022.0,15,,,Male,Black,Property,Medium,2022-12-07,
P202201285,,15,FAC015,Male-only,Male,Black,Drug,Minimum,2022-12-04,
P202201286,2022.0,15,,Male-only,Male,White,Violent,Medium,,2024-04-25
P202201287,2022.0,15,FAC015,Male-only,Male,Black,Property,,2022-10-10,2024-07-01
P202201288,2022.0,15,FAC015,Male-only,Male,Black,Drug,Minimum,2022-10-26,2024-03-30
P202201289,2022.0,15,FAC015,Male-only,Male,White,,Medium,2022-01-03,
P202201290,2022.0,15,FAC015,Male-only,,Black,Property,Medium,2022-05-24,
P202201291,2022.0,15,FAC015,Male-only,Male,White,Violent,Maximum,2022-03-13,2024-11-28
P202201292,,15,FAC015,Male-only,Male,Black,Property,Medium,2022-12-23,
P202201293,2022.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-01-25,
P202201294,2022.0,15,FAC015,,Male,Black,,Minimum,2022-06-25,2024-05-25
P202201295,2022.0,15,FAC015,,Male,Black,Property,Medium,2022-10-27,
P202201296,2022.0,15,FAC015,Male-only,Male,Black,Property,,2022-06-06,2023-06-26
P202201297,2022.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-07-26,
P202201298,2022.0,15,FAC015,Male-only,Male,White,Violent,Medium,2022-02-25,
P202201299,2022.0,15,FAC015,,Male,Black,Property,Medium,2022-11-25,
P202201300,2022.0,15,FAC015,Male-only,Male,White,Violent,Maximum,,
P202201301,2022.0,15,FAC015,,Male,White,Violent,Medium,2022-02-09,2024-08-17
P202201302,2022.0,15,FAC015,Male-only,Male,Black,Drug,Minimum,2022-01-20,2024-05-13
P202201303,2022.0,15,,Male-only,Male,Black,Drug,Minimum,2022-02-26,
P202201304,2022.0,15,,Male-only,Male,Black,Property,Medium,2022-01-07,
P202201305,2022.0,15,FAC015,Male-only,Male,Hispanic,Other,Minimum,2022-07-10,2024-02-01
P202201306,2022.0,15,FAC015,,Male,Black,Drug,Minimum,2022-07-29,2023-04-03
P202201307,2022.0,15,FAC015,Male-only,Male,,Violent,Maximum,2022-12-21,
P202201308,2022.0,15,FAC015,Male-only,Male,Black,,Medium,2022-12-03,
P202201309,2022.0,15,FAC015,Male-only,Male,White,Violent,,2022-02-21,2024-03-29
P202201310,2022.0,15,FAC015,Male-only,,White,Violent,Medium,2022-10-22,
P202201311,2022.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-05-24,
P202201312,2022.0,15,,Male-only,Male,White,Violent,Maximum,2022-11-06,2025-05-18
P202201313,2022.0,15,FAC015,Male-only,,White,Violent,Medium,,2024-03-30
P202201314,2022.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,,2025-03-14
P202201315,2022.0,15,FAC015,Male-only,Male,,Property,Medium,2022-06-09,
P202201316,2022.0,15,FAC015,Male-only,,Black,Drug,Minimum,2022-11-11,2023-03-13
P202201317,2022.0,15,FAC015,Male-only,Male,Black,Drug,Medium,2022-01-25,
P202201318,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-06-26,
P202201319,2022.0,15,FAC015,Male-only,Male,White,Property,Medium,2022-03-07,2023-11-30
P202201320,2022.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-11-17,2023-03-03
P202201321,2022.0,15,FAC015,Male-only,Male,,Violent,Medium,2022-06-29,
P202201322,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-08-17,2024-07-26
P202201323,2022.0,15,,Male-only,Male,White,Violent,Maximum,2022-06-29,2023-12-08
P202201324,,15,FAC015,Male-only,Male,White,,Maximum,2022-06-06,2024-04-17
P202201325,2022.0,15,FAC015,Male-only,Male,Black,Drug,Minimum,2022-06-21,2022-11-30
P202201326,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-11-30,
P202201327,2022.0,15,FAC015,,Male,White,Violent,,2022-01-14,
P202201328,2022.0,15,FAC015,,Male,Black,Property,Medium,,
P202201329,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-10-24,
P202201330,2022.0,15,FAC015,Male-only,Male,White,Violent,Maximum,2022-01-24,2023-08-03
P202201331,2022.0,15,FAC015,,Male,White,Property,Medium,2022-12-14,2023-05-30
P202201332,2022.0,15,FAC015,Male-only,Male,White,Violent,Medium,,
P202201333,2022.0,15,FAC015,,Male,Black,Property,Medium,2022-08-03,2023-03-28
P202201334,2022.0,15,FAC015,,Male,Hispanic,PublicOrder,Minimum,,2025-06-05
P202201335,2022.0,15,FAC015,Male-only,Male,White,Violent,,2022-03-11,
P202201336,2022.0,15,FAC015,Male-only,Male,White,Property,Medium,2022-11-30,2025-02-27
P202201337,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-08-20,
P202201338,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-06-07,
P202201339,2022.0,15,FAC015,Male-only,,Black,,Medium,2022-12-12,
P202201340,2022.0,15,FAC015,Male-only,Male,White,Violent,Medium,2022-09-08,
P202201341,2022.0,15,FAC015,,Male,Black,Drug,,2022-08-03,2024-02-12
P202201342,2022.0,15,FAC015,Male-only,Male,,Drug,Minimum,2022-06-05,2025-04-14
P202201343,2022.0,15,FAC015,Male-only,Male,Black,Drug,Medium,2022-12-06,2023-02-12
P202201344,2022.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,,
P202201345,,15,FAC015,Male-only,Male,White,Violent,Medium,2022-04-15,2025-01-19
P202201346,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-07-04,2024-04-28
P202201347,2022.0,15,,Male-only,Male,Black,,Minimum,,2024-04-09
P202201348,2022.0,15,FAC015,,Male,White,Violent,Maximum,2022-10-09,2023-11-13
P202201349,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-06-17,
P202201350,2022.0,15,FAC015,Male-only,Male,White,Property,Medium,2022-05-19,2024-12-12
P202201351,2022.0,16,FAC016,Male-only,,Black,,Medium,2022-04-13,
P202201352,2022.0,16,FAC016,Male-only,Male,White,Violent,,2022-08-30,
P202201353,2022.0,16,FAC016,Male-only,Male,,PublicOrder,Minimum,2022-03-25,2023-05-05
P202201354,,16,,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-10-28,2024-06-12
P202201355,2022.0,16,FAC016,,Male,Hispanic,PublicOrder,Minimum,,
P202201356,2022.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2022-03-25,
P202201357,2022.0,16,,Male-only,Male,White,Violent,Maximum,2022-11-30,
P202201358,2022.0,16,FAC016,Male-only,Male,Black,Property,Medium,2022-06-13,
P202201359,2022.0,16,,Male-only,Male,Black,Drug,Minimum,2022-06-19,
P202201360,2022.0,16,FAC016,Male-only,Male,White,Violent,Medium,2022-07-10,
P202201361,2022.0,16,FAC016,Male-only,,Hispanic,Drug,Minimum,2022-04-08,2024-09-20
P202201362,2022.0,16,FAC016,Male-only,Male,White,Violent,Medium,2022-07-03,2024-12-06
P202201363,,16,FAC016,Male-only,Male,White,,Medium,2022-10-24,
P202201364,2022.0,16,FAC016,Male-only,Male,Hispanic,,Minimum,2022-06-16,2023-11-21
P202201365,,16,FAC016,Male-only,Male,White,Violent,Medium,2022-06-06,
P202201366,2022.0,16,FAC016,Male-only,,,Violent,Maximum,2022-03-16,
P202201367,2022.0,16,FAC016,Male-only,Male,White,Violent,,2022-01-14,2024-08-17
P202201368,2022.0,16,FAC016,Male-only,,,PublicOrder,,2022-05-10,2022-08-23
P202201369,2022.0,16,FAC016,Male-only,,White,Violent,Medium,2022-04-20,2024-05-22
P202201370,2022.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2022-10-29,2023-06-13
P202201371,2022.0,16,FAC016,,Male,Hispanic,PublicOrder,Minimum,2022-04-04,2022-06-22
P202201372,2022.0,16,FAC016,Male-only,Male,White,Violent,,2022-07-11,2024-02-20
P202201373,2022.0,16,FAC016,,Male,White,,Medium,2022-10-31,
P202201374,2022.0,16,,Male-only,Male,White,,Medium,2022-08-04,2023-01-15
P202201375,2022.0,16,FAC016,,Male,White,Violent,Maximum,2022-12-31,
P202201376,2022.0,16,FAC016,Male-only,Male,White,Violent,Medium,,
P202201377,,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-01-18,2022-05-18
P202201378,2022.0,16,FAC016,Male-only,Male,,Violent,Medium,2022-10-30,2025-07-26
P202201379,2022.0,16,FAC016,Male-only,Male,Black,,Minimum,2022-10-11,
P202201380,2022.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2022-06-13,2022-12-07
P202201381,2022.0,16,FAC016,Male-only,,,Property,Medium,2022-04-21,
P202201382,2022.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2022-06-02,
P202201383,2022.0,16,FAC016,Male-only,Male,Other,Other,Minimum,2022-03-24,2024-10-16
P202201384,2022.0,16,FAC016,Male-only,Male,Black,Property,Medium,2022-02-20,2023-04-05
P202201385,2022.0,16,FAC016,,Male,,,Medium,2022-07-24,2025-03-02
P202201386,2022.0,16,FAC016,Male-only,Male,Black,Property,Medium,2022-10-04,
P202201387,,16,FAC016,Male-only,Male,Black,Property,Medium,2022-03-25,
P202201388,2022.0,16,FAC016,Male-only,Male,White,Violent,Medium,2022-07-14,2023-04-14
P202201389,2022.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-12-08,
P202201390,2022.0,16,FAC016,Male-only,Male,White,Property,Medium,2022-03-27,
P202201391,2022.0,16,,,Male,White,Violent,Maximum,2022-06-27,2025-01-23
P202201392,2022.0,16,FAC016,,Male,Black,Property,Medium,2022-03-20,
P202201393,2022.0,16,FAC016,Male-only,Male,Black,Property,Medium,2022-04-21,
P202201394,2022.0,16,FAC016,Male-only,Male,Black,Drug,Medium,2022-01-21,
P202201395,2022.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2022-02-08,
P202201396,2022.0,16,FAC016,,Male,Hispanic,Drug,Minimum,2022-06-17,2024-01-27
P202201397,2022.0,16,FAC016,Male-only,Male,Hispanic,Drug,Minimum,2022-07-06,2024-08-10
P202201398,2022.0,16,FAC016,Male-only,Male,White,Property,Medium,2022-11-06,
P202201399,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-12-20,
P202201400,2022.0,16,FAC016,,Male,White,Violent,Medium,,
P202201401,2022.0,16,FAC016,Male-only,Male,White,Violent,,2022-10-24,2023-09-10
P202201402,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-07-27,
P202201403,2022.0,16,FAC016,Male-only,Male,Black,Property,Medium,,2024-04-26
P202201404,,16,FAC016,,Male,Black,Drug,Minimum,2022-09-26,2022-12-11
P202201405,2022.0,16,FAC016,Male-only,Male,Black,Property,Medium,2022-11-09,
P202201406,2022.0,16,FAC016,Male-only,,Black,Drug,,2022-05-29,2024-03-19
P202201407,2022.0,16,FAC016,Male-only,Male,,PublicOrder,Minimum,2022-06-11,
P202201408,2022.0,16,FAC016,Male-only,Male,Black,Property,Medium,2022-02-17,
P202201409,2022.0,16,FAC016,Male-only,Male,,PublicOrder,Minimum,2022-06-17,2023-05-12
P202201410,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-07-26,2022-09-26
P202201411,2022.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,,2023-01-31
P202201412,2022.0,16,FAC016,Male-only,Male,,Violent,Medium,2022-10-04,2023-12-19
P202201413,2022.0,16,FAC016,,Male,Black,Drug,Minimum,2022-07-25,
P202201414,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-08-12,
P202201415,2022.0,16,FAC016,,Male,White,Violent,Maximum,2022-12-08,
P202201416,2022.0,16,FAC016,,Male,Black,Property,Medium,2022-01-21,2024-01-27
P202201417,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-04-09,2023-06-28
P202201418,2022.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2022-05-15,2023-11-16
P202201419,2022.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2022-07-30,
P202201420,2022.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-11-28,
P202201421,2022.0,16,FAC016,Male-only,Male,White,Violent,Medium,2022-07-11,2025-07-29
P202201422,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,,
P202201423,2022.0,16,FAC016,Male-only,Male,White,Violent,Medium,2022-04-18,2025-04-07
P202201424,,16,FAC016,Male-only,Male,White,Violent,Medium,,2023-02-03
P202201425,2022.0,16,FAC016,Male-only,Male,,,Maximum,2022-01-06,2023-12-24
P202201426,,16,FAC016,Male-only,Male,Black,Property,Medium,2022-12-28,2023-02-11
P202201427,2022.0,16,FAC016,Male-only,Male,Black,,Medium,2022-10-20,
P202201428,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,,2023-10-29
P202201429,2022.0,16,FAC016,Male-only,,Black,Property,Medium,2022-03-16,2024-12-21
P202201430,2022.0,16,,Male-only,,Black,Property,Medium,,2025-07-23
P202201431,2022.0,16,FAC016,Male-only,Male,Hispanic,Other,,2022-11-15,2024-06-24
P202201432,2022.0,16,FAC016,Male-only,Male,White,Violent,Medium,2022-05-22,2024-09-29
P202201433,2022.0,16,FAC016,Male-only,Male,Hispanic,Drug,Minimum,2022-10-31,
P202201434,2022.0,16,FAC016,,Male,Black,,Minimum,2022-10-29,2024-11-30
P202201435,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-09-25,2023-03-21
P202201436,2022.0,16,FAC016,Male-only,,White,Violent,,,
P202201437,2022.0,16,FAC016,Male-only,Male,Black,,Minimum,2022-10-30,
P202201438,2022.0,16,FAC016,Male-only,Male,White,Violent,Medium,2022-10-05,
P202201439,2022.0,16,FAC016,Male-only,Male,Black,Property,,2022-05-08,
P202201440,2022.0,16,FAC016,Male-only,Male,Hispanic,Other,Minimum,2022-02-09,2025-06-07
P202201441,,16,FAC016,Male-only,Male,Hispanic,,Minimum,2022-05-14,2023-04-28
P202201442,2022.0,16,FAC016,Male-only,,White,Violent,Medium,2022-05-23,
P202201443,,16,FAC016,Male-only,Male,,Property,Medium,2022-07-28,2024-11-12
P202201444,2022.0,16,FAC016,Male-only,Male,Hispanic,Drug,Minimum,2022-01-22,2022-10-31
P202201445,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-06-19,2025-06-01
P202201446,,16,FAC016,Male-only,Male,,Drug,Medium,2022-04-13,
P202201447,2022.0,16,FAC016,Male-only,Male,White,Violent,Medium,2022-04-27,2025-03-28
P202201448,2022.0,16,,,Male,White,Violent,Medium,,2024-03-15
P202201449,2022.0,16,FAC016,Male-only,Male,Black,,Medium,2022-03-01,
P202201450,2022.0,16,FAC016,Male-only,Male,,Violent,,2022-06-04,
P202201451,2022.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-07-28,2022-09-07
P202201452,2022.0,16,FAC016,Male-only,Male,,Drug,,2022-10-26,2025-04-09
P202201453,2022.0,16,FAC016,Male-only,,Black,Drug,,2022-09-07,
P202201454,2022.0,16,FAC016,,Male,White,Property,,2022-08-16,
P202201455,2022.0,16,FAC016,Male-only,Male,Black,Property,Medium,2022-08-03,
P202201456,2022.0,16,FAC016,Male-only,,Black,Property,Medium,,2025-01-08
P202201457,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-07-03,2023-03-09
P202201458,2022.0,16,FAC016,Male-only,,Black,Drug,Minimum,2022-05-11,
P202201459,2022.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2022-09-20,2025-06-25
P202201460,2022.0,16,,Male-only,Male,White,,Maximum,2022-02-05,2022-04-14
P202201461,2022.0,16,FAC016,Male-only,Male,Black,Drug,Medium,2022-12-30,2025-03-30
P202201462,2022.0,16,FAC016,Male-only,,White,Violent,Medium,2022-11-22,2025-06-13
P202201463,2022.0,16,,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-05-02,2023-12-12
P202201464,2022.0,16,FAC016,Male-only,Male,White,,Maximum,2022-10-09,2025-01-17
P202201465,2022.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-01-10,
P202201466,2022.0,16,FAC016,Male-only,Male,Black,Property,Medium,2022-06-26,2024-08-19
P202201467,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-10-11,2024-01-14
P202201468,2022.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-07-22,
P202201469,2022.0,16,FAC016,Male-only,Male,White,Violent,Medium,2022-04-02,2024-10-17
P202201470,2022.0,16,FAC016,Male-only,Male,White,Violent,,2022-07-13,2022-11-26
P202201471,2022.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2022-09-08,2024-08-08
P202201472,2022.0,16,FAC016,Male-only,,Hispanic,PublicOrder,Minimum,2022-10-15,2025-08-01
P202201473,2022.0,16,FAC016,Male-only,Male,White,Violent,,2022-10-04,
P202201474,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-04-07,
P202201475,,16,FAC016,Male-only,Male,White,Violent,Medium,2022-02-28,
P202201476,2022.0,16,FAC016,Male-only,,White,Violent,,2022-04-23,
P202201477,,16,FAC016,Male-only,Male,Black,,Minimum,2022-05-13,2022-11-28
P202201478,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-10-10,2023-05-15
P202201479,,16,FAC016,Male-only,Male,Hispanic,PublicOrder,,2022-09-25,2024-01-23
P202201480,2022.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2022-11-03,2024-04-03
P202201481,2022.0,17,FAC017,Male-only,Male,,Violent,Medium,2022-09-11,2025-02-22
P202201482,,17,,Male-only,Male,Black,,Medium,2022-11-19,
P202201483,2022.0,17,,Male-only,Male,Black,Drug,Minimum,2022-03-29,
P202201484,2022.0,17,FAC017,Male-only,Male,Hispanic,Drug,Minimum,,
P202201485,2022.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,,2022-08-21,2023-07-23
P202201486,,17,FAC017,Male-only,Male,Other,Other,,2022-01-31,2022-07-24
P202201487,2022.0,17,FAC017,Male-only,,Hispanic,PublicOrder,Minimum,2022-12-08,2023-01-31
P202201488,,17,FAC017,Male-only,Male,,Violent,Maximum,2022-05-05,2022-12-19
P202201489,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-06-29,2022-10-27
P202201490,2022.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-11-20,
P202201491,2022.0,17,,Male-only,Male,,Violent,Medium,2022-03-29,2025-02-07
P202201492,2022.0,17,FAC017,Male-only,Male,,Property,,2022-10-14,
P202201493,2022.0,17,FAC017,,Male,White,Violent,Maximum,2022-09-17,2023-12-23
P202201494,,17,FAC017,Male-only,Male,Black,Drug,Minimum,2022-04-15,2023-03-07
P202201495,2022.0,17,FAC017,Male-only,Male,Black,Drug,,2022-08-19,
P202201496,,17,FAC017,Male-only,Male,Black,Property,Medium,2022-05-13,2024-09-30
P202201497,2022.0,17,FAC017,Male-only,Male,Black,Property,Medium,2022-02-18,
P202201498,2022.0,17,,Male-only,Male,,Property,Medium,2022-11-05,2025-06-21
P202201499,2022.0,17,FAC017,Male-only,Male,Black,Property,Medium,2022-06-07,
P202201500,2022.0,17,,,,Hispanic,Drug,Minimum,2022-01-30,
P202201501,2022.0,17,,Male-only,Male,Black,Property,Medium,2022-09-28,2024-08-30
P202201502,2022.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2022-05-20,
P202201503,2022.0,17,FAC017,Male-only,Male,Black,Property,Medium,2022-10-14,2024-07-22
P202201504,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-03-03,2023-03-05
P202201505,2022.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2022-06-03,2022-08-06
P202201506,,17,FAC017,Male-only,Male,White,Violent,,2022-12-08,
P202201507,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-06-22,
P202201508,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-04-12,2023-01-18
P202201509,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-03-23,2024-08-24
P202201510,2022.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2022-11-25,2024-02-23
P202201511,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-01-05,2025-04-18
P202201512,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-10-12,2024-03-14
P202201513,2022.0,17,FAC017,,Male,Black,Drug,Minimum,2022-10-07,2023-01-29
P202201514,2022.0,17,FAC017,Male-only,Male,,Violent,Maximum,2022-07-10,2024-04-30
P202201515,2022.0,17,FAC017,Male-only,,Black,Drug,Minimum,2022-12-19,2024-06-30
P202201516,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-01-01,2025-05-05
P202201517,2022.0,17,FAC017,Male-only,Male,Hispanic,,Minimum,2022-07-23,2025-02-05
P202201518,2022.0,17,FAC017,Male-only,Male,Hispanic,Other,Minimum,2022-08-05,2023-03-01
P202201519,2022.0,17,FAC017,Male-only,Male,Black,Property,Medium,2022-11-08,2025-07-30
P202201520,2022.0,17,,Male-only,Male,,Property,Medium,2022-08-24,
P202201521,,17,FAC017,Male-only,,White,Violent,Maximum,2022-04-01,2023-09-25
P202201522,,17,FAC017,,Male,Asian,Other,Minimum,2022-08-28,2023-04-15
P202201523,2022.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-03-07,
P202201524,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-11-16,2023-09-09
P202201525,2022.0,17,FAC017,Male-only,,White,Violent,Medium,2022-01-05,
P202201526,2022.0,17,,Male-only,,Black,Property,Medium,2022-06-26,2023-02-03
P202201527,2022.0,17,FAC017,Male-only,Male,,PublicOrder,Minimum,2022-04-19,
P202201528,2022.0,17,,Male-only,Male,White,,Medium,2022-04-11,2024-01-24
P202201529,2022.0,17,FAC017,Male-only,Male,Black,Drug,Medium,2022-02-23,
P202201530,2022.0,17,FAC017,Male-only,Male,,Other,Minimum,2022-11-26,2023-09-18
P202201531,2022.0,17,FAC017,Male-only,Male,Black,Property,Medium,2022-09-24,2024-02-08
P202201532,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-02-10,2022-06-03
P202201533,,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-01-02,2022-02-01
P202201534,,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-04-04,2022-10-05
P202201535,2022.0,17,FAC017,,Male,,Property,Medium,2022-01-14,
P202201536,2022.0,17,FAC017,Male-only,,,Property,,2022-08-16,
P202201537,2022.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2022-07-17,2024-04-20
P202201538,2022.0,17,FAC017,Male-only,Male,Hispanic,Other,Minimum,2022-11-22,
P202201539,2022.0,17,FAC017,Male-only,Male,White,,Medium,2022-04-09,2023-01-06
P202201540,2022.0,17,FAC017,Male-only,,White,Violent,Maximum,2022-02-07,
P202201541,2022.0,17,FAC017,Male-only,Male,White,Property,Medium,2022-01-12,
P202201542,2022.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2022-02-16,
P202201543,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-03-11,
P202201544,2022.0,17,FAC017,Male-only,Male,White,Violent,Medium,2022-01-02,
P202201545,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-04-15,
P202201546,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-01-11,
P202201547,,17,,Male-only,Male,Black,Drug,Minimum,2022-10-30,2025-06-25
P202201548,2022.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2022-07-23,2025-04-10
