person_id,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P000327,2,FAC002,Female-only,Female,White,Drug,Minimum,2016-08-11,
P000328,2,FAC002,Female-only,Female,White,Violent,Minimum,2014-12-12,2023-03-17
P000329,2,FAC002,Female-only,Female,Hispanic,PublicOrder,Medium,2018-02-13,2025-05-20
P000330,2,FAC002,Female-only,Female,White,Other,Minimum,2022-01-05,2024-06-05
P000331,2,FAC002,Female-only,Female,White,Violent,Minimum,2018-09-07,
P000332,2,FAC002,Female-only,Female,White,Property,Medium,2021-08-16,2022-07-30
P000333,2,FAC002,Female-only,Female,White,Property,Minimum,2024-11-18,2025-05-21
P000334,2,FAC002,Female-only,Female,White,Property,Medium,2015-03-30,2017-07-31
P000335,2,FAC002,Female-only,Female,White,Property,Minimum,2011-12-20,2014-10-25
P000336,2,FAC002,Female-only,Female,White,Property,Medium,2024-12-02,2025-06-08
P000337,2,FAC002,Female-only,Female,Black,Property,Medium,2011-06-10,2015-06-28
P000338,2,FAC002,Female-only,Female,Black,Drug,Minimum,2012-12-27,
P000339,2,FAC002,Female-only,Female,Black,Property,Minimum,2012-04-26,2017-03-24
P000340,2,FAC002,Female-only,Female,White,Property,Medium,2023-08-25,2024-06-09
P000341,2,FAC002,Female-only,Female,White,Property,Maximum,2022-08-04,2024-05-01
P000342,2,FAC002,Female-only,Female,Black,Violent,Minimum,2012-04-30,2022-02-11
P000343,2,FAC002,Female-only,Female,Hispanic,Violent,Medium,2017-08-12,
P000344,2,FAC002,Female-only,Female,Black,Other,Medium,2023-08-01,
P000345,2,FAC002,Female-only,Female,White,Drug,Minimum,2025-05-21,2025-07-14
P000346,2,FAC002,Female-only,Female,Black,Property,Minimum,2011-06-05,
P000347,2,FAC002,Female-only,Female,Black,Violent,Medium,2018-11-27,2023-05-21
P000348,2,FAC002,Female-only,Female,Black,Drug,Medium,2014-03-27,2018-09-08
P000349,2,FAC002,Female-only,Female,Black,PublicOrder,Minimum,2011-10-06,
P000350,2,FAC002,Female-only,Female,Asian,Violent,Medium,2023-04-04,2024-11-11
P000351,2,FAC002,Female-only,Female,Black,Drug,Maximum,2017-04-20,2017-12-13
P000352,2,FAC002,Female-only,Female,Hispanic,Drug,Minimum,2022-12-06,
P000353,2,FAC002,Female-only,Female,White,Violent,Maximum,2011-03-05,
P000354,2,FAC002,Female-only,Female,White,Drug,Maximum,2021-08-07,2023-11-16
P000355,2,FAC002,Female-only,Female,White,Other,Medium,2022-09-22,
P000356,2,FAC002,Female-only,Female,Black,Drug,Minimum,2017-11-05,2018-08-22
P000357,2,FAC002,Female-only,Female,Black,Violent,Medium,2012-07-31,
P000358,2,FAC002,Female-only,Female,Black,Violent,Maximum,2011-08-13,
P000359,2,FAC002,Female-only,Female,Black,PublicOrder,Minimum,2019-08-14,
P000360,2,FAC002,Female-only,Female,Hispanic,Other,Minimum,2015-04-30,2019-05-30
P000361,2,FAC002,Female-only,Female,Black,Property,Medium,2020-05-17,2023-04-16
P000362,2,FAC002,Female-only,Female,Black,PublicOrder,Medium,2011-09-16,2021-04-26
P000363,2,FAC002,Female-only,Female,White,Property,Maximum,2013-04-20,2016-02-18
P000364,2,FAC002,Female-only,Female,Native American,Drug,Medium,2011-09-11,2012-05-19
P000365,2,FAC002,Female-only,Female,White,Other,Medium,2013-08-18,2020-12-15
P000366,2,FAC002,Female-only,Female,Black,Violent,Minimum,2022-01-19,
P000367,2,FAC002,Female-only,Female,White,Violent,Medium,2012-06-01,2015-04-11
P000368,2,FAC002,Female-only,Female,Hispanic,Violent,Medium,2020-04-30,2023-04-15
P000369,2,FAC002,Female-only,Female,Black,Drug,Maximum,2013-10-30,2023-07-10
P000370,2,FAC002,Female-only,Female,White,Violent,Minimum,2011-07-23,2013-11-16
P000371,2,FAC002,Female-only,Female,White,Property,Medium,2014-07-03,
P000372,2,FAC002,Female-only,Female,White,Violent,Medium,2011-06-20,2015-03-03
P000373,2,FAC002,Female-only,Female,Hispanic,Property,Minimum,2017-09-09,2021-01-20
P000374,2,FAC002,Female-only,Female,Hispanic,PublicOrder,Minimum,2012-12-31,
P000375,2,FAC002,Female-only,Female,White,Other,Medium,2025-02-19,
P000376,2,FAC002,Female-only,Female,White,Property,Medium,2021-07-28,
P000377,2,FAC002,Female-only,Female,Black,Property,Maximum,2025-03-28,2025-05-03
P000378,2,FAC002,Female-only,Female,White,PublicOrder,Maximum,2023-03-01,2024-09-28
P000379,2,FAC002,Female-only,Female,White,Violent,Medium,2019-04-30,
P000380,2,FAC002,Female-only,Female,White,PublicOrder,Medium,2023-04-05,
P000381,2,FAC002,Female-only,Female,Hispanic,Drug,Medium,2012-01-17,
P000382,2,FAC002,Female-only,Female,White,Property,Maximum,2010-12-10,2013-06-21
P000383,2,FAC002,Female-only,Female,White,Violent,Minimum,2016-01-31,
P000384,2,FAC002,Female-only,Female,White,PublicOrder,Maximum,2025-01-16,
P000385,2,FAC002,Female-only,Female,White,Violent,Minimum,2022-11-27,2024-06-03
P000386,2,FAC002,Female-only,Female,Hispanic,Violent,Medium,2024-01-10,
P000387,2,FAC002,Female-only,Female,White,Violent,Medium,2019-03-25,
P000388,2,FAC002,Female-only,Female,Hispanic,Drug,Minimum,2025-03-29,2025-05-28
P000389,2,FAC002,Female-only,Female,Hispanic,Property,Minimum,2010-02-14,2020-01-16
P000390,2,FAC002,Female-only,Female,Hispanic,Property,Minimum,2017-04-16,2021-02-13
P000391,2,FAC002,Female-only,Female,Hispanic,Drug,Maximum,2014-07-05,2022-05-22
P000392,2,FAC002,Female-only,Female,White,Violent,Medium,2010-08-06,
P000393,2,FAC002,Female-only,Female,White,Violent,Medium,2014-05-18,
P000394,2,FAC002,Female-only,Female,Black,PublicOrder,Minimum,2022-06-20,2024-01-05
P000395,2,FAC002,Female-only,Female,Black,Property,Medium,2013-02-04,
P000396,2,FAC002,Female-only,Female,Black,Violent,Medium,2019-01-04,2023-05-29
P000397,2,FAC002,Female-only,Female,White,Other,Maximum,2022-02-06,2024-10-19
P000398,2,FAC002,Female-only,Female,Black,Violent,Medium,2011-05-23,2021-03-16
P000399,2,FAC002,Female-only,Female,Black,PublicOrder,Maximum,2024-05-04,2025-04-04
P000400,2,FAC002,Female-only,Female,Black,Property,Medium,2019-09-15,2021-07-17
P000401,2,FAC002,Female-only,Female,White,Property,Maximum,2010-04-28,
P000402,2,FAC002,Female-only,Female,Black,Property,Medium,2015-02-19,
P000403,2,FAC002,Female-only,Female,White,Property,Medium,2014-12-31,
P000404,2,FAC002,Female-only,Female,Black,Property,Medium,2012-08-10,
P000405,2,FAC002,Female-only,Female,Black,Property,Minimum,2018-12-30,
P000406,2,FAC002,Female-only,Female,Black,PublicOrder,Medium,2015-01-30,2023-03-25
P000407,2,FAC002,Female-only,Female,White,Property,Minimum,2016-05-09,2021-05-01
P000408,2,FAC002,Female-only,Female,White,Drug,Minimum,2011-07-25,
P000409,2,FAC002,Female-only,Female,White,Property,Medium,2015-09-10,
P000410,2,FAC002,Female-only,Female,White,Violent,Maximum,2023-11-11,2025-03-08
P000411,2,FAC002,Female-only,Female,Hispanic,Property,Minimum,2023-03-25,2023-12-14
P000412,2,FAC002,Female-only,Female,Hispanic,PublicOrder,Minimum,2021-05-06,2023-03-19
P000413,2,FAC002,Female-only,Female,Asian,Violent,Medium,2022-05-19,
P000414,2,FAC002,Female-only,Female,Black,Property,Minimum,2021-01-18,
P000415,2,FAC002,Female-only,Female,Black,Property,Medium,2020-08-09,
P000416,2,FAC002,Female-only,Female,White,Violent,Medium,2014-04-04,2021-10-16
P000417,2,FAC002,Female-only,Female,Black,Property,Maximum,2023-08-24,
P000418,2,FAC002,Female-only,Female,White,Violent,Minimum,2010-02-15,
P000419,2,FAC002,Female-only,Female,Black,Property,Medium,2016-06-06,2017-05-20
P000420,2,FAC002,Female-only,Female,Black,Violent,Minimum,2018-11-06,2020-11-10
P000421,2,FAC002,Female-only,Female,White,Other,Medium,2023-06-19,
P000422,2,FAC002,Female-only,Female,White,Other,Medium,2019-07-01,2023-07-25
P000423,2,FAC002,Female-only,Female,Black,PublicOrder,Maximum,2015-09-08,
P000424,2,FAC002,Female-only,Female,Hispanic,PublicOrder,Maximum,2013-02-11,
P000425,2,FAC002,Female-only,Female,White,Property,Maximum,2019-07-06,2021-06-16
P000426,2,FAC002,Female-only,Female,White,Violent,Minimum,2016-05-19,2021-01-28
P000427,2,FAC002,Female-only,Female,White,Violent,Medium,2023-06-21,
P000428,2,FAC002,Female-only,Female,White,Violent,Medium,2011-07-20,2019-07-31
P000429,2,FAC002,Female-only,Female,Hispanic,Other,Minimum,2020-01-16,2023-02-27
P000430,2,FAC002,Female-only,Female,Black,Violent,Maximum,2014-11-20,
P000431,2,FAC002,Female-only,Female,Black,Violent,Maximum,2013-08-28,2021-01-02
P000432,2,FAC002,Female-only,Female,Hispanic,Violent,Medium,2017-05-20,2025-08-01
P000433,2,FAC002,Female-only,Female,Black,Property,Minimum,2013-02-25,2013-08-20
P000434,2,FAC002,Female-only,Female,Black,Drug,Minimum,2019-04-30,
P000435,2,FAC002,Female-only,Female,Hispanic,Drug,Medium,2022-11-11,
P000436,2,FAC002,Female-only,Female,Black,PublicOrder,Medium,2019-08-26,2025-03-27
P000437,2,FAC002,Female-only,Female,Black,PublicOrder,Medium,2014-11-18,
P000438,2,FAC002,Female-only,Female,Black,Violent,Medium,2014-12-14,
P000439,2,FAC002,Female-only,Female,White,Violent,Minimum,2010-12-15,
P000440,2,FAC002,Female-only,Female,Black,Property,Minimum,2022-05-25,2025-02-15
P000441,2,FAC002,Female-only,Female,Black,Violent,Maximum,2021-06-05,2024-09-10
P000442,2,FAC002,Female-only,Female,Hispanic,Property,Minimum,2023-02-17,2024-09-19
P000443,2,FAC002,Female-only,Female,White,PublicOrder,Medium,2010-06-21,2012-08-05
P000444,2,FAC002,Female-only,Female,Black,Drug,Medium,2010-01-28,2018-02-03
P000445,2,FAC002,Female-only,Female,White,PublicOrder,Maximum,2010-07-18,2015-05-07
P000446,2,FAC002,Female-only,Female,Hispanic,Drug,Maximum,2020-03-24,
P000447,2,FAC002,Female-only,Female,White,Violent,Medium,2010-11-17,
P000448,2,FAC002,Female-only,Female,Black,Drug,Minimum,2019-10-18,
P000449,2,FAC002,Female-only,Female,White,Property,Medium,2020-09-22,
P000450,2,FAC002,Female-only,Female,White,Violent,Medium,2017-04-28,
P000451,2,FAC002,Female-only,Female,Hispanic,Property,Medium,2024-06-20,2025-06-13
P000452,2,FAC002,Female-only,Female,Black,Drug,Minimum,2017-02-15,2021-10-23
P000453,2,FAC002,Female-only,Female,Black,Drug,Minimum,2025-06-20,2025-07-21
P000454,2,FAC002,Female-only,Female,White,Violent,Medium,2015-08-28,
P000455,2,FAC002,Female-only,Female,Black,Violent,Medium,2017-07-24,2022-07-17
P000456,2,FAC002,Female-only,Female,Black,Property,Minimum,2023-07-26,2024-01-26
P000457,2,FAC002,Female-only,Female,Black,PublicOrder,Minimum,2020-05-30,2020-12-27
P000458,2,FAC002,Female-only,Female,White,Property,Minimum,2013-03-07,2016-07-04
P000459,2,FAC002,Female-only,Female,Black,Drug,Medium,2015-09-29,2025-02-16
P000460,2,FAC002,Female-only,Female,White,Other,Minimum,2023-12-15,
P000461,2,FAC002,Female-only,Female,Black,Other,Medium,2013-08-25,2016-06-07
P000462,2,FAC002,Female-only,Female,Black,Drug,Medium,2012-12-01,
P000463,2,FAC002,Female-only,Female,Hispanic,Violent,Maximum,2017-05-17,
P000464,2,FAC002,Female-only,Female,Black,Violent,Medium,2020-09-24,2021-11-02
P000465,2,FAC002,Female-only,Female,Black,Violent,Medium,2024-04-05,2024-12-03
P000466,2,FAC002,Female-only,Female,White,Drug,Maximum,2010-12-05,2014-08-31
P000467,2,FAC002,Female-only,Female,Black,Violent,Medium,2025-04-11,2025-06-23
P000468,2,FAC002,Female-only,Female,Other,Property,Minimum,2023-03-09,
P000469,3,FAC003,Female-only,Female,Black,Property,Minimum,2014-09-05,2023-05-29
P000470,3,FAC003,Female-only,Female,Black,Drug,Minimum,2023-02-28,
P000471,3,FAC003,Female-only,Female,White,PublicOrder,Medium,2014-10-23,2023-12-29
P000472,3,FAC003,Female-only,Female,White,PublicOrder,Minimum,2019-08-12,
P000473,3,FAC003,Female-only,Female,White,Other,Maximum,2021-08-01,2021-09-19
P000474,3,FAC003,Female-only,Female,Hispanic,PublicOrder,Medium,2022-03-02,
P000475,3,FAC003,Female-only,Female,Black,PublicOrder,Medium,2018-02-01,2022-11-24
P000476,3,FAC003,Female-only,Female,White,PublicOrder,Medium,2018-05-27,2024-08-31
P000477,3,FAC003,Female-only,Female,Black,Violent,Minimum,2022-12-21,
P000478,3,FAC003,Female-only,Female,Black,PublicOrder,Minimum,2021-04-28,
P000479,3,FAC003,Female-only,Female,Black,Violent,Medium,2010-08-16,
P000480,3,FAC003,Female-only,Female,Black,Violent,Medium,2020-04-02,2024-04-19
P000481,3,FAC003,Female-only,Female,White,Other,Minimum,2019-12-04,2022-12-29
P000482,3,FAC003,Female-only,Female,Black,Property,Minimum,2015-08-25,2020-07-06
P000483,3,FAC003,Female-only,Female,White,Drug,Maximum,2024-04-08,2024-09-24
P000484,3,FAC003,Female-only,Female,Native American,Violent,Minimum,2017-02-21,2020-08-16
P000485,3,FAC003,Female-only,Female,White,Property,Medium,2015-12-13,
P000486,3,FAC003,Female-only,Female,Hispanic,Violent,Minimum,2023-10-31,2023-12-08
P000487,3,FAC003,Female-only,Female,Other,Violent,Medium,2022-03-26,
P000488,3,FAC003,Female-only,Female,Black,Violent,Maximum,2013-03-30,
P000489,3,FAC003,Female-only,Female,Hispanic,PublicOrder,Medium,2010-02-23,
P000490,3,FAC003,Female-only,Female,Black,Property,Medium,2020-03-13,2021-07-16
P000491,3,FAC003,Female-only,Female,Black,Property,Medium,2015-04-07,2016-10-23
P000492,3,FAC003,Female-only,Female,White,Property,Medium,2023-02-19,
P000493,3,FAC003,Female-only,Female,White,Property,Maximum,2011-01-29,2018-11-30
P000494,3,FAC003,Female-only,Female,Black,Property,Maximum,2020-03-31,2022-12-28
P000495,3,FAC003,Female-only,Female,White,PublicOrder,Medium,2025-05-24,2025-06-23
P000496,3,FAC003,Female-only,Female,White,Property,Minimum,2018-11-21,2022-12-23
P000497,3,FAC003,Female-only,Female,Black,Violent,Medium,2025-05-17,
P000498,3,FAC003,Female-only,Female,White,Violent,Medium,2010-09-16,
P000499,3,FAC003,Female-only,Female,Black,PublicOrder,Maximum,2022-01-01,
P000500,3,FAC003,Female-only,Female,White,Violent,Medium,2014-10-07,
P000501,3,FAC003,Female-only,Female,White,Violent,Medium,2018-04-21,2024-09-11
P000502,3,FAC003,Female-only,Female,White,Violent,Maximum,2015-03-05,2022-03-11
P000503,3,FAC003,Female-only,Female,Hispanic,Violent,Minimum,2013-05-22,2020-10-14
P000504,3,FAC003,Female-only,Female,White,PublicOrder,Maximum,2019-06-21,
P000505,3,FAC003,Female-only,Female,Black,Drug,Medium,2025-06-18,2025-07-19
P000506,3,FAC003,Female-only,Female,Black,PublicOrder,Medium,2017-05-04,2020-09-03
P000507,3,FAC003,Female-only,Female,White,Violent,Minimum,2014-03-29,
P000508,3,FAC003,Female-only,Female,Black,Violent,Minimum,2011-01-23,
P000509,3,FAC003,Female-only,Female,White,Violent,Maximum,2024-06-09,2024-12-17
P000510,3,FAC003,Female-only,Female,White,Property,Maximum,2023-08-09,2025-05-07
P000511,3,FAC003,Female-only,Female,White,PublicOrder,Medium,2020-08-13,2023-05-27
P000512,3,FAC003,Female-only,Female,Black,Drug,Minimum,2021-11-20,2024-05-28
P000513,3,FAC003,Female-only,Female,White,Drug,Minimum,2016-07-24,2024-03-28
P000514,3,FAC003,Female-only,Female,Black,PublicOrder,Medium,2025-02-08,2025-07-03
P000515,3,FAC003,Female-only,Female,Hispanic,Drug,Maximum,2020-07-13,2023-03-23
P000516,3,FAC003,Female-only,Female,White,Violent,Minimum,2020-04-20,2023-01-21
P000517,3,FAC003,Female-only,Female,Black,Violent,Medium,2015-08-05,2019-08-16
P000518,3,FAC003,Female-only,Female,Black,Property,Maximum,2016-06-19,2023-08-22
P000519,3,FAC003,Female-only,Female,Black,PublicOrder,Medium,2024-07-28,2024-11-05
P000520,3,FAC003,Female-only,Female,Black,Violent,Medium,2017-01-23,
P000521,3,FAC003,Female-only,Female,White,Property,Minimum,2019-06-20,2020-12-26
P000522,3,FAC003,Female-only,Female,Black,PublicOrder,Minimum,2021-01-26,2024-07-21
P000523,3,FAC003,Female-only,Female,White,Violent,Minimum,2023-07-31,
P000524,3,FAC003,Female-only,Female,Black,Violent,Minimum,2015-08-07,2024-01-08
P000525,3,FAC003,Female-only,Female,Black,PublicOrder,Medium,2021-01-11,2023-05-19
P000526,3,FAC003,Female-only,Female,Hispanic,Drug,Medium,2012-05-21,2015-12-30
P000527,3,FAC003,Female-only,Female,White,PublicOrder,Minimum,2015-05-17,
P000528,3,FAC003,Female-only,Female,White,Property,Medium,2021-01-09,2022-03-20
P000529,3,FAC003,Female-only,Female,Black,Property,Medium,2025-02-18,2025-04-13
P000530,3,FAC003,Female-only,Female,White,Other,Minimum,2018-10-19,2022-04-02
P000531,3,FAC003,Female-only,Female,Black,Drug,Medium,2024-12-21,2025-03-20
P000532,3,FAC003,Female-only,Female,Black,Violent,Maximum,2019-11-11,
P000533,3,FAC003,Female-only,Female,Black,Violent,Medium,2013-01-19,
P000534,3,FAC003,Female-only,Female,Hispanic,PublicOrder,Minimum,2019-12-06,2022-06-16
P000535,3,FAC003,Female-only,Female,White,Property,Medium,2018-07-31,2020-07-06
P000536,3,FAC003,Female-only,Female,White,PublicOrder,Maximum,2018-06-19,2020-06-16
P000537,3,FAC003,Female-only,Female,Black,Drug,Medium,2021-12-12,2023-06-06
P000538,3,FAC003,Female-only,Female,White,Property,Maximum,2018-06-26,
P000539,3,FAC003,Female-only,Female,White,Property,Minimum,2012-01-03,
P000540,3,FAC003,Female-only,Female,Black,Violent,Minimum,2014-11-17,2018-08-08
P000541,3,FAC003,Female-only,Female,Hispanic,Drug,Medium,2023-09-02,2025-04-20
P000542,3,FAC003,Female-only,Female,Black,Violent,Medium,2017-10-31,
P000543,3,FAC003,Female-only,Female,White,Violent,Minimum,2021-06-06,
P000544,3,FAC003,Female-only,Female,Hispanic,Property,Medium,2023-07-21,2025-03-19
P000545,3,FAC003,Female-only,Female,White,Violent,Medium,2017-06-05,
P000546,3,FAC003,Female-only,Female,White,Violent,Medium,2022-11-07,
P000547,3,FAC003,Female-only,Female,Black,Drug,Medium,2012-06-17,
P000548,3,FAC003,Female-only,Female,White,Violent,Medium,2012-10-24,2014-08-30
P000549,3,FAC003,Female-only,Female,White,Other,Medium,2019-05-06,2019-10-28
P000550,3,FAC003,Female-only,Female,White,Violent,Maximum,2023-09-13,2024-05-24
P000551,3,FAC003,Female-only,Female,Black,Drug,Maximum,2017-10-28,
P000552,3,FAC003,Female-only,Female,White,Property,Medium,2014-02-10,
P000553,3,FAC003,Female-only,Female,Asian,Property,Maximum,2022-04-11,
P000554,3,FAC003,Female-only,Female,Hispanic,PublicOrder,Maximum,2011-10-07,
P000555,3,FAC003,Female-only,Female,White,Drug,Medium,2016-08-11,2020-12-29
P000556,3,FAC003,Female-only,Female,Black,Violent,Medium,2019-12-13,2023-07-16
P000557,3,FAC003,Female-only,Female,White,Property,Medium,2010-12-18,2012-08-09
P000558,3,FAC003,Female-only,Female,White,Property,Medium,2011-07-14,
P000559,3,FAC003,Female-only,Female,White,Violent,Medium,2012-11-29,2022-02-16
P000560,3,FAC003,Female-only,Female,White,Violent,Minimum,2016-06-29,
P000561,3,FAC003,Female-only,Female,Black,Drug,Maximum,2021-02-24,
P000562,3,FAC003,Female-only,Female,White,PublicOrder,Medium,2015-09-11,2025-07-31
P000563,3,FAC003,Female-only,Female,White,Violent,Minimum,2022-10-05,
P000564,3,FAC003,Female-only,Female,Black,PublicOrder,Medium,2018-02-19,
P000565,3,FAC003,Female-only,Female,Black,Property,Minimum,2018-08-21,2021-11-01
P000566,3,FAC003,Female-only,Female,Black,Violent,Minimum,2018-11-19,2025-07-13
P000567,3,FAC003,Female-only,Female,Black,Property,Minimum,2017-12-20,
P000568,3,FAC003,Female-only,Female,Black,PublicOrder,Medium,2015-11-04,
P000569,3,FAC003,Female-only,Female,White,PublicOrder,Medium,2022-06-03,
P000570,3,FAC003,Female-only,Female,Asian,PublicOrder,Medium,2020-08-06,2023-03-29
P000571,3,FAC003,Female-only,Female,Black,Property,Medium,2018-12-24,
P000572,3,FAC003,Female-only,Female,Black,Property,Minimum,2014-11-10,
P000573,3,FAC003,Female-only,Female,White,PublicOrder,Maximum,2019-10-16,2020-10-02
P000574,3,FAC003,Female-only,Female,Black,Violent,Medium,2016-06-21,2024-06-30
P000575,3,FAC003,Female-only,Female,Black,Other,Medium,2013-07-17,2015-05-24
P000576,3,FAC003,Female-only,Female,White,Violent,Medium,2024-11-12,
P000577,3,FAC003,Female-only,Female,Hispanic,Drug,Minimum,2010-07-21,
P000578,3,FAC003,Female-only,Female,Black,Drug,Medium,2012-06-03,
P000579,3,FAC003,Female-only,Female,White,Violent,Minimum,2023-12-20,
P000580,3,FAC003,Female-only,Female,Hispanic,Drug,Medium,2016-05-21,
P000581,3,FAC003,Female-only,Female,Black,Drug,Medium,2024-10-21,2025-03-25
P000582,3,FAC003,Female-only,Female,White,Violent,Maximum,2012-01-23,2016-07-09
P000583,3,FAC003,Female-only,Female,White,Drug,Medium,2019-10-05,2021-05-10
P000584,3,FAC003,Female-only,Female,White,PublicOrder,Medium,2013-12-10,2023-01-09
P000585,3,FAC003,Female-only,Female,White,PublicOrder,Medium,2018-10-03,2022-10-18
P000586,3,FAC003,Female-only,Female,Black,Drug,Medium,2023-07-10,2024-03-02
P000587,3,FAC003,Female-only,Female,Black,Violent,Medium,2014-07-06,
P000588,3,FAC003,Female-only,Female,White,Property,Medium,2017-01-13,
P000589,3,FAC003,Female-only,Female,White,Violent,Minimum,2019-01-28,2019-10-20
