person_id,year,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P202101235,,15,FAC015,Male-only,Male,White,Violent,Medium,2021-10-15,
P202101236,,15,FAC015,Male-only,Male,Black,Drug,Minimum,2021-10-18,2022-09-11
P202101237,2021.0,15,FAC015,Male-only,Male,White,Violent,Medium,2021-11-10,2023-11-25
P202101238,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-01-07,
P202101239,2021.0,15,FAC015,,Male,White,Violent,Medium,,2023-05-12
P202101240,2021.0,15,,Male-only,Male,,Property,Medium,2021-12-26,
P202101241,,15,FAC015,Male-only,Male,Hispanic,Other,Minimum,2021-01-30,
P202101242,2021.0,15,FAC015,Male-only,,,Violent,Maximum,2021-05-16,2023-01-30
P202101243,2021.0,15,FAC015,Male-only,Male,,Violent,,2021-04-20,
P202101244,2021.0,15,FAC015,Male-only,,Black,Drug,Minimum,2021-06-13,
P202101245,2021.0,15,FAC015,Male-only,Male,White,Violent,Maximum,2021-06-19,
P202101246,2021.0,15,FAC015,Male-only,Male,Asian,Other,Minimum,2021-05-10,
P202101247,,15,FAC015,Male-only,Male,Black,Property,Medium,2021-07-23,
P202101248,2021.0,15,FAC015,Male-only,,Hispanic,PublicOrder,Minimum,2021-04-04,2021-07-28
P202101249,,15,,Male-only,Male,White,Violent,,2021-03-09,2023-11-18
P202101250,2021.0,15,FAC015,Male-only,Male,,Violent,Maximum,2021-11-01,
P202101251,2021.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-02-13,2024-02-09
P202101252,,15,FAC015,Male-only,Male,Black,Property,Medium,2021-08-10,2022-07-06
P202101253,,15,FAC015,Male-only,Male,Other,Other,Minimum,2021-08-02,
P202101254,2021.0,15,FAC015,Male-only,Male,White,Violent,Maximum,2021-01-21,
P202101255,2021.0,15,FAC015,Male-only,,Black,Property,Medium,2021-07-25,2022-02-06
P202101256,2021.0,15,FAC015,,Male,Black,Drug,,2021-08-05,
P202101257,,15,FAC015,Male-only,Male,White,Violent,Medium,2021-07-10,2024-01-11
P202101258,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-03-31,2023-10-23
P202101259,2021.0,15,FAC015,Male-only,Male,White,Violent,Maximum,2021-06-24,
P202101260,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-03-05,2024-12-13
P202101261,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-02-09,2024-08-23
P202101262,2021.0,15,,Male-only,Male,Black,Property,Medium,,2022-11-20
P202101263,2021.0,15,FAC015,Male-only,Male,White,Violent,Medium,2021-10-11,2022-12-29
P202101264,2021.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-04-05,
P202101265,,15,FAC015,Male-only,Male,White,Violent,Medium,2021-10-21,2024-07-11
P202101266,2021.0,15,FAC015,Male-only,,,Property,,2021-06-15,
P202101267,2021.0,15,FAC015,Male-only,Male,White,Violent,Medium,2021-07-17,
P202101268,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-01-13,2023-06-02
P202101269,,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-04-04,2025-02-23
P202101270,2021.0,15,FAC015,,Male,Black,Drug,Minimum,2021-06-22,
P202101271,2021.0,15,FAC015,Male-only,Male,Black,,Medium,2021-10-21,
P202101272,2021.0,15,FAC015,Male-only,Male,Black,,Minimum,2021-11-02,2023-05-21
P202101273,2021.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-03-24,2021-11-11
P202101274,2021.0,15,FAC015,Male-only,Male,Black,Drug,Minimum,2021-01-31,
P202101275,2021.0,15,FAC015,Male-only,Male,Black,Drug,,2021-11-07,
P202101276,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-07-19,
P202101277,2021.0,15,FAC015,Male-only,Male,White,,Medium,2021-06-17,
P202101278,2021.0,15,FAC015,,Male,Black,Drug,Minimum,2021-11-24,
P202101279,2021.0,15,,Male-only,Male,Black,Property,Medium,,
P202101280,2021.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-11-17,2022-01-26
P202101281,2021.0,15,FAC015,Male-only,Male,Black,Drug,Minimum,2021-03-12,2024-04-25
P202101282,2021.0,15,FAC015,Male-only,Male,Black,Drug,Minimum,,2023-08-13
P202101283,,15,FAC015,,Male,Black,Property,Medium,2021-12-02,
P202101284,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-02-22,
P202101285,2021.0,15,,Male-only,,Black,Drug,Minimum,,2024-07-12
P202101286,2021.0,15,FAC015,Male-only,Male,White,Violent,Medium,2021-12-31,2022-02-02
P202101287,,15,FAC015,,Male,Black,Property,Medium,2021-07-15,2022-10-23
P202101288,2021.0,15,,Male-only,Male,Black,,Minimum,2021-07-26,
P202101289,2021.0,15,FAC015,Male-only,Male,,Violent,Medium,,
P202101290,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,,2023-12-28
P202101291,2021.0,15,FAC015,Male-only,Male,White,Violent,,2021-04-01,2024-12-29
P202101292,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-01-04,2021-04-30
P202101293,,15,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-05-08,
P202101294,2021.0,15,FAC015,Male-only,,Black,,Minimum,2021-06-13,2024-09-17
P202101295,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-09-26,
P202101296,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-08-20,
P202101297,2021.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-05-17,
P202101298,2021.0,15,FAC015,Male-only,Male,,,Medium,2021-08-10,
P202101299,2021.0,15,FAC015,Male-only,Male,,Property,Medium,2021-12-07,
P202101300,2021.0,15,FAC015,Male-only,Male,White,,,2021-10-05,
P202101301,2021.0,15,FAC015,Male-only,Male,White,Violent,Medium,,
P202101302,2021.0,15,,,Male,Black,Drug,Minimum,2021-04-04,
P202101303,,15,FAC015,Male-only,Male,Black,Drug,Minimum,2021-12-23,
P202101304,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-12-11,
P202101305,,15,FAC015,,Male,Hispanic,Other,,,2023-10-31
P202101306,2021.0,15,FAC015,Male-only,Male,Black,Drug,,2021-01-22,2024-03-28
P202101307,2021.0,15,FAC015,Male-only,Male,White,Violent,Maximum,,
P202101308,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-03-18,
P202101309,2021.0,15,FAC015,Male-only,Male,White,Violent,,2021-03-20,2022-12-14
P202101310,2021.0,15,FAC015,Male-only,Male,White,Violent,,2021-02-03,2022-03-03
P202101311,2021.0,15,FAC015,Male-only,Male,,PublicOrder,,2021-07-12,
P202101312,2021.0,15,FAC015,Male-only,,White,Violent,Maximum,2021-02-11,2022-05-29
P202101313,2021.0,15,FAC015,Male-only,Male,White,Violent,,2021-03-22,2023-10-12
P202101314,,15,FAC015,Male-only,Male,,PublicOrder,Minimum,2021-07-03,2024-01-25
P202101315,2021.0,15,FAC015,Male-only,,Black,Property,Medium,2021-03-04,2021-07-14
P202101316,2021.0,15,FAC015,Male-only,,Black,,Minimum,2021-11-29,2022-07-12
P202101317,2021.0,15,FAC015,Male-only,Male,Black,Drug,Medium,2021-10-17,
P202101318,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-08-26,2023-10-02
P202101319,2021.0,15,,Male-only,Male,White,Property,,2021-05-27,2022-12-12
P202101320,2021.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-02-24,2025-05-31
P202101321,2021.0,15,FAC015,Male-only,,White,Violent,,2021-08-20,
P202101322,2021.0,15,,Male-only,Male,Black,,Medium,2021-10-31,
P202101323,2021.0,15,FAC015,Male-only,,White,Violent,Maximum,2021-08-20,
P202101324,2021.0,15,FAC015,Male-only,Male,White,,Maximum,2021-07-13,2022-01-07
P202101325,2021.0,15,,Male-only,Male,Black,Drug,Minimum,2021-01-20,
P202101326,2021.0,15,FAC015,Male-only,,Black,Property,Medium,2021-12-29,2022-01-29
P202101327,2021.0,15,FAC015,Male-only,,White,Violent,Maximum,2021-05-22,2021-11-07
P202101328,,15,FAC015,Male-only,Male,Black,Property,Medium,2021-10-25,
P202101329,2021.0,15,FAC015,Male-only,,Black,,Medium,2021-07-22,
P202101330,2021.0,15,FAC015,Male-only,Male,White,Violent,,2021-03-19,
P202101331,2021.0,15,FAC015,Male-only,Male,White,Property,Medium,,2023-11-08
P202101332,,15,FAC015,,Male,White,Violent,Medium,2021-12-10,2023-09-08
P202101333,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-07-25,
P202101334,2021.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-02-20,
P202101335,2021.0,15,FAC015,Male-only,,White,Violent,Medium,2021-10-20,2024-11-08
P202101336,2021.0,15,FAC015,Male-only,Male,White,Property,Medium,2021-05-13,
P202101337,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-03-18,2024-08-12
P202101338,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,,
P202101339,2021.0,15,FAC015,Male-only,Male,Black,Property,Medium,2021-06-30,2023-05-10
P202101340,2021.0,15,,Male-only,Male,White,Violent,Medium,2021-04-02,
P202101341,2021.0,15,FAC015,Male-only,Male,Black,Drug,Minimum,2021-11-29,2024-12-10
P202101342,2021.0,15,FAC015,,Male,Black,Drug,Minimum,2021-05-07,
P202101343,2021.0,15,FAC015,Male-only,Male,Black,Drug,Medium,2021-12-03,2023-04-27
P202101344,2021.0,15,FAC015,Male-only,Male,Hispanic,,,2021-08-04,2023-04-30
P202101345,2021.0,15,FAC015,Male-only,Male,White,Violent,Medium,2021-03-26,2024-07-18
P202101346,2021.0,15,FAC015,,,Black,Property,Medium,,2023-07-22
P202101347,2021.0,15,FAC015,Male-only,Male,Black,Drug,Minimum,2021-10-10,
P202101348,,15,FAC015,Male-only,,White,Violent,Maximum,2021-08-10,2023-01-28
P202101349,2021.0,15,FAC015,,Male,Black,,Medium,2021-01-18,2022-09-17
P202101350,2021.0,15,FAC015,Male-only,Male,,Property,Medium,2021-01-06,2021-12-22
P202101351,2021.0,16,,Male-only,Male,Black,Property,Medium,2021-08-13,
P202101352,2021.0,16,FAC016,Male-only,Male,White,Violent,Maximum,,
P202101353,2021.0,16,FAC016,Male-only,Male,,PublicOrder,Minimum,,
P202101354,,16,,Male-only,Male,Hispanic,PublicOrder,Minimum,,2023-10-04
P202101355,2021.0,16,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-07-10,2022-06-03
P202101356,,16,FAC016,Male-only,Male,,,Minimum,2021-01-25,2024-04-08
P202101357,2021.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-08-17,
P202101358,,16,FAC016,Male-only,Male,Black,Property,Medium,2021-04-14,
P202101359,2021.0,16,FAC016,,Male,Black,,Minimum,2021-09-08,
P202101360,2021.0,16,FAC016,Male-only,Male,,Violent,Medium,2021-11-23,2022-12-22
P202101361,2021.0,16,FAC016,Male-only,Male,Hispanic,Drug,Minimum,2021-08-23,
P202101362,2021.0,16,FAC016,Male-only,Male,White,Violent,Medium,2021-05-23,
P202101363,2021.0,16,FAC016,Male-only,Male,White,Violent,Medium,,
P202101364,2021.0,16,FAC016,Male-only,,Hispanic,,Minimum,2021-02-26,
P202101365,2021.0,16,FAC016,Male-only,Male,White,Violent,Medium,2021-11-07,
P202101366,2021.0,16,FAC016,Male-only,Male,,Violent,Maximum,2021-08-30,
P202101367,2021.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-05-22,
P202101368,2021.0,16,,,Male,Hispanic,,Minimum,,2021-10-05
P202101369,2021.0,16,FAC016,,Male,White,Violent,Medium,2021-02-04,2021-11-20
P202101370,,16,FAC016,Male-only,Male,Black,Drug,Minimum,,
P202101371,2021.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-01-16,
P202101372,2021.0,16,,Male-only,Male,White,Violent,Maximum,2021-02-28,2025-02-16
P202101373,2021.0,16,FAC016,Male-only,Male,White,Violent,Medium,2021-08-08,
P202101374,2021.0,16,,Male-only,Male,White,Violent,Medium,2021-12-24,
P202101375,2021.0,16,FAC016,Male-only,Male,,Violent,Maximum,2021-12-14,
P202101376,2021.0,16,FAC016,Male-only,Male,White,Violent,Medium,2021-03-03,2022-09-10
P202101377,2021.0,16,FAC016,Male-only,Male,White,,Maximum,2021-09-17,
P202101378,2021.0,16,FAC016,Male-only,Male,White,,,2021-09-21,
P202101379,2021.0,16,FAC016,Male-only,Male,Black,Drug,,2021-07-26,
P202101380,,16,FAC016,Male-only,Male,,Drug,Minimum,2021-02-01,2021-11-27
P202101381,,16,FAC016,,Male,Black,Property,Medium,,2024-08-05
P202101382,2021.0,16,FAC016,Male-only,Male,Black,Drug,,2021-12-05,
P202101383,2021.0,16,FAC016,Male-only,Male,Other,,Minimum,2021-10-12,
P202101384,2021.0,16,FAC016,Male-only,Male,Black,Property,Medium,2021-05-30,
P202101385,2021.0,16,FAC016,Male-only,Male,White,Violent,Medium,2021-03-07,
P202101386,,16,FAC016,Male-only,Male,Black,Property,,2021-07-03,2024-04-28
P202101387,2021.0,16,,Male-only,Male,Black,Property,Medium,2021-04-02,
P202101388,2021.0,16,FAC016,Male-only,Male,White,Violent,Medium,2021-12-07,2024-11-06
P202101389,,16,FAC016,Male-only,Male,,PublicOrder,Minimum,2021-06-29,2024-06-23
P202101390,2021.0,16,FAC016,Male-only,Male,White,Property,,2021-08-29,2024-10-04
P202101391,2021.0,16,FAC016,Male-only,,White,Violent,,2021-01-08,
P202101392,2021.0,16,FAC016,,Male,Black,Property,Medium,2021-01-17,2021-06-14
P202101393,2021.0,16,FAC016,Male-only,Male,Black,Property,Medium,2021-08-01,2025-05-15
P202101394,2021.0,16,FAC016,Male-only,Male,Black,Drug,Medium,2021-11-24,2023-02-02
P202101395,2021.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2021-02-17,2023-10-01
P202101396,2021.0,16,FAC016,Male-only,,Hispanic,Drug,Minimum,2021-05-03,
P202101397,2021.0,16,,Male-only,,Hispanic,Drug,Minimum,,2024-10-06
P202101398,,16,FAC016,Male-only,Male,White,,,2021-09-13,2025-03-18
P202101399,2021.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-08-31,2023-09-27
P202101400,2021.0,16,,Male-only,Male,White,Violent,Medium,,2024-11-28
P202101401,2021.0,16,,Male-only,Male,White,Violent,,2021-02-05,2023-05-03
P202101402,2021.0,16,FAC016,Male-only,Male,,Violent,Maximum,2021-10-27,
P202101403,2021.0,16,FAC016,Male-only,Male,Black,Property,,2021-07-18,
P202101404,2021.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2021-06-15,
P202101405,2021.0,16,FAC016,Male-only,Male,Black,,Medium,2021-03-02,2023-09-11
P202101406,2021.0,16,FAC016,Male-only,Male,Black,Drug,,2021-07-20,2021-11-24
P202101407,2021.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-12-06,
P202101408,2021.0,16,FAC016,Male-only,Male,Black,Property,Medium,,2023-07-08
P202101409,2021.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-02-05,
P202101410,2021.0,16,FAC016,Male-only,Male,White,Violent,Maximum,,2022-12-08
P202101411,2021.0,16,FAC016,Male-only,,Hispanic,,Minimum,2021-08-17,
P202101412,2021.0,16,FAC016,Male-only,Male,White,Violent,Medium,2021-12-25,
P202101413,2021.0,16,FAC016,,Male,Black,,Minimum,2021-08-30,2024-11-26
P202101414,2021.0,16,FAC016,,,White,Violent,Maximum,2021-10-18,
P202101415,2021.0,16,FAC016,Male-only,Male,,Violent,Maximum,2021-11-04,
P202101416,,16,FAC016,Male-only,Male,Black,Property,Medium,2021-06-14,2022-04-19
P202101417,2021.0,16,FAC016,Male-only,Male,,Violent,Maximum,2021-06-27,2024-08-30
P202101418,2021.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2021-12-17,
P202101419,2021.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2021-03-19,
P202101420,2021.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-04-29,2021-07-20
P202101421,2021.0,16,FAC016,Male-only,Male,White,Violent,,2021-05-30,
P202101422,2021.0,16,,,Male,White,Violent,Maximum,2021-04-03,2025-05-15
P202101423,2021.0,16,FAC016,Male-only,Male,White,Violent,Medium,2021-02-09,
P202101424,2021.0,16,FAC016,Male-only,,White,Violent,Medium,2021-06-25,
P202101425,2021.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-06-24,
P202101426,2021.0,16,FAC016,Male-only,,Black,Property,Medium,2021-06-13,2022-03-21
P202101427,2021.0,16,FAC016,,Male,Black,Property,Medium,,2023-12-07
P202101428,2021.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-09-03,2025-03-09
P202101429,2021.0,16,FAC016,Male-only,Male,Black,Property,Medium,,2022-01-31
P202101430,2021.0,16,FAC016,Male-only,Male,Black,Property,Medium,2021-06-04,
P202101431,2021.0,16,FAC016,Male-only,Male,Hispanic,Other,,2021-11-10,
P202101432,2021.0,16,FAC016,,Male,White,Violent,Medium,2021-09-17,2023-12-14
P202101433,,16,FAC016,Male-only,Male,Hispanic,Drug,Minimum,2021-12-13,
P202101434,2021.0,16,FAC016,Male-only,Male,,Drug,Minimum,,
P202101435,2021.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-08-19,
P202101436,,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-05-06,2022-09-30
P202101437,2021.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2021-08-19,2023-09-25
P202101438,2021.0,16,FAC016,Male-only,,White,Violent,Medium,2021-05-20,2021-07-31
P202101439,2021.0,16,,Male-only,Male,Black,Property,Medium,2021-10-09,2023-06-12
P202101440,2021.0,16,FAC016,Male-only,Male,Hispanic,Other,Minimum,2021-10-09,2025-02-06
P202101441,,16,FAC016,,Male,Hispanic,Other,Minimum,2021-12-23,2024-02-29
P202101442,2021.0,16,FAC016,Male-only,Male,White,Violent,Medium,2021-03-08,
P202101443,2021.0,16,FAC016,Male-only,Male,Black,Property,,2021-01-14,
P202101444,2021.0,16,FAC016,Male-only,Male,Hispanic,Drug,Minimum,2021-04-05,
P202101445,2021.0,16,FAC016,Male-only,,White,Violent,Maximum,2021-10-08,
P202101446,2021.0,16,,Male-only,Male,Black,,Medium,2021-11-06,2024-04-23
P202101447,2021.0,16,FAC016,Male-only,Male,White,,Medium,2021-02-09,
P202101448,2021.0,16,,Male-only,,White,Violent,Medium,2021-01-29,
P202101449,2021.0,16,FAC016,Male-only,Male,Black,Property,Medium,2021-11-30,2024-09-19
P202101450,2021.0,16,FAC016,Male-only,Male,White,,Medium,2021-04-15,
P202101451,2021.0,16,FAC016,Male-only,Male,Hispanic,,Minimum,2021-08-25,
P202101452,2021.0,16,FAC016,Male-only,Male,Black,Drug,,,
P202101453,2021.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2021-08-20,
P202101454,2021.0,16,FAC016,Male-only,Male,White,Property,Medium,2021-01-22,2023-12-26
P202101455,2021.0,16,FAC016,Male-only,Male,Black,Property,,2021-10-04,
P202101456,2021.0,16,FAC016,Male-only,Male,Black,Property,,2021-06-17,
P202101457,2021.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-11-30,
P202101458,2021.0,16,FAC016,,Male,Black,Drug,Minimum,2021-09-10,2022-09-26
P202101459,2021.0,16,FAC016,Male-only,Male,Black,Drug,,,
P202101460,,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-08-31,2025-03-07
P202101461,2021.0,16,FAC016,Male-only,Male,Black,Drug,Medium,2021-03-30,2021-05-03
P202101462,2021.0,16,FAC016,Male-only,,White,Violent,,2021-11-30,
P202101463,2021.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,,2021-09-06,
P202101464,,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-10-27,
P202101465,2021.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-05-04,
P202101466,2021.0,16,FAC016,Male-only,Male,Black,Property,Medium,,2022-08-31
P202101467,2021.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-09-06,
P202101468,2021.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-09-09,2024-02-26
P202101469,2021.0,16,FAC016,Male-only,Male,White,Violent,,2021-03-17,
P202101470,2021.0,16,FAC016,Male-only,Male,White,Violent,Medium,2021-07-26,
P202101471,2021.0,16,FAC016,Male-only,Male,Black,Drug,Minimum,2021-11-14,2025-01-14
P202101472,2021.0,16,FAC016,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-07-03,
P202101473,2021.0,16,FAC016,Male-only,Male,White,Violent,Medium,,2021-10-26
P202101474,2021.0,16,,Male-only,Male,White,,,2021-02-12,
P202101475,2021.0,16,FAC016,Male-only,,White,Violent,Medium,2021-06-06,2023-02-22
P202101476,,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-03-25,
P202101477,2021.0,16,FAC016,,Male,,Drug,Minimum,2021-09-04,2022-01-05
P202101478,2021.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-06-16,
P202101479,2021.0,16,FAC016,Male-only,Male,Hispanic,,Minimum,2021-12-29,
P202101480,2021.0,16,FAC016,Male-only,Male,White,Violent,Maximum,2021-09-07,2025-07-22
P202101481,2021.0,17,FAC017,,Male,White,Violent,Medium,2021-06-13,2025-06-05
P202101482,2021.0,17,,,Male,Black,Property,Medium,2021-10-07,
P202101483,2021.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,,
P202101484,2021.0,17,FAC017,Male-only,,,Drug,,2021-06-30,2025-07-21
P202101485,2021.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,,2021-12-18,
P202101486,2021.0,17,FAC017,Male-only,Male,Other,Other,,2021-12-31,2023-10-14
P202101487,2021.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-02-21,2023-11-04
P202101488,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-08-04,
P202101489,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-08-31,2025-02-25
P202101490,2021.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-09-29,2025-03-20
P202101491,2021.0,17,,,Male,White,Violent,Medium,2021-11-03,
P202101492,2021.0,17,FAC017,Male-only,Male,Black,Property,Medium,2021-01-21,2024-06-23
P202101493,2021.0,17,,Male-only,Male,White,,,2021-04-12,2023-04-18
P202101494,2021.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2021-05-17,2022-12-12
P202101495,2021.0,17,FAC017,Male-only,Male,Black,Drug,Medium,2021-07-29,
P202101496,2021.0,17,FAC017,Male-only,Male,Black,Property,Medium,2021-06-29,2023-12-16
P202101497,2021.0,17,FAC017,Male-only,Male,,Property,,2021-07-13,2021-10-03
P202101498,2021.0,17,FAC017,Male-only,Male,Black,Property,Medium,2021-09-18,
P202101499,2021.0,17,FAC017,Male-only,Male,,Property,Medium,2021-02-21,2022-07-04
P202101500,2021.0,17,FAC017,Male-only,Male,Hispanic,Drug,Minimum,2021-06-26,
P202101501,2021.0,17,FAC017,Male-only,Male,Black,Property,Medium,,2021-08-14
P202101502,2021.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2021-06-17,2021-10-26
P202101503,2021.0,17,FAC017,Male-only,Male,Black,Property,Medium,2021-06-14,2025-03-15
P202101504,2021.0,17,FAC017,Male-only,Male,,Violent,Maximum,2021-12-20,
P202101505,2021.0,17,,Male-only,Male,Black,Drug,Minimum,,2021-12-23
P202101506,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-06-14,2023-06-19
P202101507,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-08-26,2023-04-16
P202101508,2021.0,17,FAC017,Male-only,,White,Violent,Maximum,2021-11-09,2023-06-05
P202101509,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-09-29,
P202101510,2021.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2021-04-21,
P202101511,2021.0,17,FAC017,,Male,,Violent,Maximum,,2024-09-16
P202101512,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-08-09,
P202101513,,17,FAC017,Male-only,Male,Black,Drug,Minimum,2021-07-13,2025-07-03
P202101514,2021.0,17,FAC017,Male-only,Male,White,,,2021-01-08,
P202101515,2021.0,17,,Male-only,Male,Black,Drug,Minimum,,
P202101516,,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-11-25,
P202101517,2021.0,17,FAC017,Male-only,Male,Hispanic,PublicOrder,,2021-01-10,
P202101518,,17,FAC017,Male-only,Male,,Other,Minimum,2021-08-31,
P202101519,2021.0,17,FAC017,Male-only,Male,Black,Property,Medium,2021-12-04,
P202101520,2021.0,17,FAC017,Male-only,Male,Black,Property,Medium,2021-08-25,
P202101521,,17,FAC017,Male-only,Male,White,,Maximum,2021-05-05,2022-05-27
P202101522,2021.0,17,,Male-only,Male,Asian,Other,Minimum,2021-08-07,2023-02-10
P202101523,,17,FAC017,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-05-28,2022-08-16
P202101524,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-04-30,2023-12-10
P202101525,,17,FAC017,Male-only,,White,Violent,,2021-03-27,
P202101526,2021.0,17,FAC017,Male-only,Male,,Property,Medium,2021-05-17,
P202101527,2021.0,17,,Male-only,Male,Hispanic,,Minimum,2021-11-06,2022-10-27
P202101528,2021.0,17,,Male-only,Male,White,Violent,Medium,2021-10-30,2023-07-01
P202101529,2021.0,17,FAC017,Male-only,Male,Black,Drug,Medium,2021-08-06,2023-06-11
P202101530,2021.0,17,,Male-only,Male,Native American,Other,Minimum,2021-05-17,2024-03-15
P202101531,2021.0,17,FAC017,Male-only,Male,Black,Property,Medium,,
P202101532,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-05-20,2025-07-23
P202101533,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-06-20,
P202101534,2021.0,17,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-10-13,2022-03-20
P202101535,2021.0,17,FAC017,,Male,Black,Property,Medium,2021-01-02,2022-12-12
P202101536,2021.0,17,FAC017,Male-only,Male,Black,Property,Medium,2021-02-23,2024-03-18
P202101537,2021.0,17,FAC017,Male-only,,Black,Drug,,2021-11-26,2024-01-13
P202101538,2021.0,17,FAC017,Male-only,Male,Hispanic,Other,,2021-08-17,2025-04-28
P202101539,2021.0,17,FAC017,Male-only,,White,,Medium,2021-08-31,2023-03-29
P202101540,2021.0,17,FAC017,,Male,,Violent,Maximum,2021-03-12,
P202101541,2021.0,17,FAC017,Male-only,Male,White,Property,Medium,,
P202101542,2021.0,17,,Male-only,Male,Black,Drug,Minimum,2021-03-21,
P202101543,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-01-09,2025-01-25
P202101544,2021.0,17,FAC017,Male-only,Male,White,Violent,Medium,2021-07-31,2023-04-11
P202101545,,17,FAC017,,,White,,Maximum,2021-02-12,2024-09-03
P202101546,2021.0,17,FAC017,Male-only,Male,White,Violent,Maximum,2021-03-02,2023-03-05
P202101547,2021.0,17,FAC017,Male-only,Male,,Drug,Minimum,2021-09-04,
P202101548,2021.0,17,FAC017,,Male,White,,Maximum,2021-08-08,
P202101549,2021.0,17,FAC017,Male-only,,Black,,,2021-11-18,2022-06-07
P202101550,2021.0,17,FAC017,Male-only,Male,Black,Drug,Minimum,2021-04-09,
